Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Breece Hall,NYJ,9,23,0,2.0,8,0.9,15,1.7,0,,5.0,2024,66
Braelon Allen,NYJ,5,13,0,0.0,6,1.2,7,1.4,0,,5.0,2024,66
Ty Chandler,MIN,14,30,0,1.0,21,1.5,9,0.6,0,,5.0,2024,66
Aaron Jones,MIN,7,29,0,0.0,12,1.7,17,2.4,1,7.0,5.0,2024,66
Sam Darnold,MIN,5,11,0,2.0,10,2.0,1,0.2,0,,5.0,2024,66
Myles Gaskin,MIN,2,2,0,,1,0.5,1,0.5,0,,5.0,2024,66
C.J. Ham,MIN,2,10,1,1.0,8,4.0,2,1.0,0,,5.0,2024,66
