Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Flacco,IND,0,0,0,0,0,5.0,2024,71
Adonai Mitchell,IND,7,4,38,0,18,5.0,2024,71
Trey Sermon,IND,6,6,25,0,8,5.0,2024,71
Tyler Goodson,IND,3,3,31,0,24,5.0,2024,71
Ashton Dulin,IND,0,0,0,0,0,5.0,2024,71
Alec Pierce,IND,3,3,134,1,65,5.0,2024,71
Josh Downs,IND,12,9,69,0,20,5.0,2024,71
Michael Pittman Jr.,IND,8,5,37,1,27,5.0,2024,71
Mo Alie-Cox,IND,4,2,37,1,19,5.0,2024,71
Will Mallory,IND,1,1,7,0,7,5.0,2024,71
Andrew Ogletree,IND,1,1,5,0,5,5.0,2024,71
Trevor Lawrence,JAX,0,0,0,0,0,5.0,2024,71
Tank Bigsby,JAX,1,1,28,0,28,5.0,2024,71
Travis Etienne,JAX,7,6,43,0,14,5.0,2024,71
Devin Duvernay,JAX,0,0,0,0,0,5.0,2024,71
D'Ernest Johnson,JAX,3,2,9,0,9,5.0,2024,71
Brian Thomas,JAX,8,5,122,1,85,5.0,2024,71
Christian Kirk,JAX,4,4,88,0,61,5.0,2024,71
Gabriel Davis,JAX,4,3,38,0,21,5.0,2024,71
Brenton Strange,JAX,4,4,24,1,12,5.0,2024,71
Luke Farrell,JAX,2,2,17,0,11,5.0,2024,71
Josiah Deguara,JAX,1,1,2,0,2,5.0,2024,71
