Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Anfernee Orji,NOR,0,7,7,100.0%,61.0,8.7,8.7,0.0,103.0,2.9,20.0,41.0,1,0,0,0.0,0,10,4,28.6%,5.0,2024,78
Alontae Taylor,NOR,0,5,4,80.0%,29.0,7.3,5.8,0.0,90.8,4.0,10.0,19.0,0,0,0,0.0,0,5,2,28.6%,5.0,2024,78
Paulson Adebo,NOR,0,7,3,42.9%,41.0,13.7,5.9,0.0,62.2,10.9,15.0,26.0,1,0,1,0.0,1,4,0,0.0%,5.0,2024,78
Demario Davis,NOR,0,3,3,100.0%,13.0,4.3,4.3,0.0,84.7,-0.7,-2.0,15.0,1,0,0,0.0,0,11,1,8.3%,5.0,2024,78
Marshon Lattimore,NOR,0,2,2,100.0%,23.0,11.5,11.5,0.0,114.6,-2.5,-5.0,28.0,2,1,0,0.0,1,5,0,0.0%,5.0,2024,78
Tyrann Mathieu,NOR,0,2,2,100.0%,71.0,35.5,35.5,0.0,118.7,11.5,23.0,48.0,0,0,0,0.0,0,6,0,0.0%,5.0,2024,78
Johnathan Abram,NOR,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,3.5,7.0,19.0,1,0,0,0.0,0,8,0,0.0%,5.0,2024,78
Will Harris,NOR,0,2,2,100.0%,33.0,16.5,16.5,0.0,118.7,1.0,2.0,31.0,0,0,0,0.0,0,2,0,0.0%,5.0,2024,78
Cameron Jordan,NOR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,1.0,1.0,7.0,0,0,1,0.0,1,2,0,0.0%,5.0,2024,78
D'Marco Jackson,NOR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0,0,0,0.0,0,4,0,0.0%,5.0,2024,78
Khalen Saunders,NOR,1,1,1,100.0%,6.0,6.0,6.0,0.0,52.1,4.0,4.0,2.0,0,0,0,0.0,0,7,0,0.0%,5.0,2024,78
Chase Young,NOR,0,0,0,,,,,,,,,,1,1,1,1.0,3,3,0,0.0%,5.0,2024,78
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,5.0,2024,78
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,7,0,0.0%,5.0,2024,78
Nathan Shepherd,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,5.0,2024,78
Kool-Aid McKinstry,NOR,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,0,0,,5.0,2024,78
Trent McDuffie,KAN,0,6,4,66.7%,31.0,7.8,5.2,0.0,79.2,13.2,13.0,18.0,0,0,0,0.0,0,5,0,0.0%,5.0,2024,78
Jaylen Watson,KAN,0,7,4,57.1%,45.0,11.3,6.4,0.0,76.5,13.3,29.0,16.0,1,0,0,0.0,0,5,1,16.7%,5.0,2024,78
Nick Bolton,KAN,0,3,3,100.0%,11.0,3.7,3.7,0.0,81.9,2.3,7.0,4.0,7,0,2,0.0,2,11,0,0.0%,5.0,2024,78
Justin Reid,KAN,0,3,3,100.0%,22.0,7.3,7.3,0.0,97.2,6.3,19.0,3.0,2,0,0,0.0,0,4,0,0.0%,5.0,2024,78
Chamarri Conner,KAN,0,3,2,66.7%,8.0,4.0,2.7,0.0,70.1,2.0,3.0,5.0,3,0,1,0.0,1,3,0,0.0%,5.0,2024,78
Drue Tranquill,KAN,0,3,2,66.7%,16.0,8.0,5.3,0.0,79.9,4.3,8.0,8.0,5,1,0,0.0,1,5,0,0.0%,5.0,2024,78
Leo Chenal,KAN,0,1,1,100.0%,6.0,6.0,6.0,1.0,131.2,6.0,6.0,0.0,0,0,0,0.0,0,1,0,0.0%,5.0,2024,78
Bryan Cook,KAN,1,4,1,25.0%,43.0,43.0,10.8,1.0,71.9,38.5,42.0,1.0,1,0,0,0.0,0,2,0,0.0%,5.0,2024,78
Chris Jones,KAN,0,0,0,,,,,,,,,,0,5,1,0.0,6,2,0,0.0%,5.0,2024,78
George Karlaftis III,KAN,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%,5.0,2024,78
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%,5.0,2024,78
Felix Anudike-Uzomah,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%,5.0,2024,78
Michael Danna,KAN,0,1,0,0.0%,,,0.0,,39.6,7.0,,,0,0,1,0.0,1,2,0,0.0%,5.0,2024,78
Nazeeh Johnson,KAN,0,1,0,0.0%,,,0.0,,39.6,30.0,,,0,0,0,0.0,0,2,0,0.0%,5.0,2024,78
