Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
James Cook,BUF,3,2,17,0,1.0,-3,-1.5,20,10.0,3.0,0,,0,0.0,0,81.2,5.0,2024,67
Mack Hollins,BUF,6,2,27,0,2.0,10,5.0,17,8.5,21.3,0,,1,16.7,0,48.6,5.0,2024,67
Dalton Kincaid,BUF,6,2,34,0,1.0,13,6.5,21,10.5,16.3,0,,2,33.3,0,53.5,5.0,2024,67
Keon Coleman,BUF,5,1,49,1,1.0,8,8.0,41,41.0,14.0,1,1.0,1,20.0,0,107.5,5.0,2024,67
Ray Davis,BUF,2,1,4,0,,3,3.0,1,1.0,-1.5,0,,0,0.0,0,56.2,5.0,2024,67
Curtis Samuel,BUF,4,1,0,0,,-3,-3.0,3,3.0,7.0,0,,0,0.0,0,39.6,5.0,2024,67
Marquez Valdes-Scantling,BUF,3,0,0,0,,0,,0,,8.7,0,,0,0.0,0,39.6,5.0,2024,67
Stefon Diggs,HOU,8,6,82,0,5.0,38,6.3,44,7.3,7.0,1,6.0,1,12.5,1,67.7,5.0,2024,67
Dare Ogunbowale,HOU,7,6,57,0,2.0,4,0.7,53,8.8,1.0,0,,1,14.3,0,100.6,5.0,2024,67
Tank Dell,HOU,4,4,38,0,1.0,20,5.0,18,4.5,5.0,0,,0,0.0,0,106.2,5.0,2024,67
Dalton Schultz,HOU,6,4,34,0,2.0,20,5.0,14,3.5,7.0,0,,1,16.7,0,81.2,5.0,2024,67
Cam Akers,HOU,3,2,5,0,0.0,1,0.5,4,2.0,2.3,0,,0,0.0,0,70.1,5.0,2024,67
Nico Collins,HOU,2,2,78,1,2.0,54,27.0,24,12.0,27.0,0,,0,0.0,0,158.3,5.0,2024,67
Xavier Hutchinson,HOU,3,2,31,0,1.0,9,4.5,22,11.0,8.7,0,,1,33.3,0,100.7,5.0,2024,67
Cade Stover,HOU,2,2,6,0,,4,2.0,2,1.0,2.0,0,,0,0.0,0,79.2,5.0,2024,67
