Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,0,Ravens,5.0,2024,69
Derrick Henry,RB,0,Ravens,5.0,2024,69
Patrick Ricard,FB,0,Ravens,5.0,2024,69
Zay Flowers,WR,0,Ravens,5.0,2024,69
Charlie Kolar,TE,0,Ravens,5.0,2024,69
Isaiah Likely,TE,0,Ravens,5.0,2024,69
Patrick Mekari,OL,0,Ravens,5.0,2024,69
Roger Rosengarten,OT,0,Ravens,5.0,2024,69
Ronnie Stanley,T,0,Ravens,5.0,2024,69
Daniel Faalele,T,0,Ravens,5.0,2024,69
Tyler Linderbaum,C,0,Ravens,5.0,2024,69
Nnamdi Madubuike,DT,0,Ravens,5.0,2024,69
Travis Jones,DT,0,Ravens,5.0,2024,69
Odafe Oweh,OLB,0,Ravens,5.0,2024,69
Kyle Van Noy,OLB,0,Ravens,5.0,2024,69
Trenton Simpson,LB,0,Ravens,5.0,2024,69
Roquan Smith,LB,0,Ravens,5.0,2024,69
Marlon Humphrey,CB,0,Ravens,5.0,2024,69
Eddie Jackson,FS,0,Ravens,5.0,2024,69
Brandon Stephens,DB,0,Ravens,5.0,2024,69
Kyle Hamilton,S,0,Ravens,5.0,2024,69
Marcus Williams,S,0,Ravens,5.0,2024,69
