Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tyler Hall,,,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,1.0,1.0,7.0,0,0,0,,0,,0,,5.0,2024,71
E.J. Speed,IND,0.0,6,5,83.3%,35.0,7.0,5.8,0.0,91.0,0.8,0.0,35.0,1,0,0,0.0,0,7.0,3,30.0%,5.0,2024,71
Nick Cross,IND,1.0,5,4,80.0%,88.0,22.0,17.6,0.0,79.2,19.0,56.0,32.0,1,0,0,0.0,0,5.0,4,44.4%,5.0,2024,71
Zaire Franklin,IND,0.0,5,4,80.0%,17.0,4.3,3.4,0.0,80.8,0.4,0.0,17.0,4,0,0,0.0,0,10.0,1,9.1%,5.0,2024,71
Jaylon Jones,IND,0.0,6,4,66.7%,103.0,25.8,17.2,0.0,109.7,15.8,79.0,24.0,0,0,0,0.0,0,6.0,0,0.0%,5.0,2024,71
Julian Blackmon,IND,0.0,3,3,100.0%,30.0,10.0,10.0,1.0,147.9,8.7,26.0,4.0,0,0,0,0.0,0,3.0,1,25.0%,5.0,2024,71
Chris Lammons,IND,0.0,3,3,100.0%,28.0,9.3,9.3,0.0,105.6,4.7,14.0,14.0,1,0,0,0.0,0,3.0,1,25.0%,5.0,2024,71
Jaylon Carlies,IND,0.0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,1.0,2.0,14.0,0,0,0,0.0,0,4.0,0,0.0%,5.0,2024,71
Dallis Flowers,IND,0.0,2,2,100.0%,84.0,42.0,42.0,1.0,158.3,12.0,24.0,60.0,0,0,0,0.0,0,2.0,1,33.3%,5.0,2024,71
Samuel Womack,IND,0.0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,8.5,4.0,3.0,0,0,0,0.0,0,4.0,1,20.0%,5.0,2024,71
Grover Stewart,IND,0.0,1,1,100.0%,28.0,28.0,28.0,0.0,118.7,-3.0,-3.0,31.0,0,0,0,0.0,0,5.0,0,0.0%,5.0,2024,71
Laiatu Latu,IND,0.0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,4.0,4.0,0.0,0,0,0,0.0,0,6.0,1,14.3%,5.0,2024,71
Adam Gotsis,IND,0.0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-6.0,-6.0,6.0,0,0,0,0.0,0,2.0,0,0.0%,5.0,2024,71
Isaiah Land,IND,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,5.0,2024,71
Dayo Odeyingbo,IND,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,1.0,1,50.0%,5.0,2024,71
Antonio Johnson,JAX,0.0,10,8,80.0%,93.0,11.6,9.3,1.0,138.7,9.8,65.0,28.0,0,0,0,0.0,0,11.0,2,15.4%,5.0,2024,71
Andre Cisco,JAX,0.0,7,6,85.7%,169.0,28.2,24.1,1.0,158.3,13.4,91.0,78.0,1,0,0,0.0,0,7.0,0,0.0%,5.0,2024,71
Ventrell Miller,JAX,0.0,5,5,100.0%,18.0,3.6,3.6,0.0,81.7,2.2,11.0,7.0,2,0,0,0.0,0,7.0,0,0.0%,5.0,2024,71
Ronald Darby,JAX,0.0,7,4,57.1%,42.0,10.5,6.0,1.0,114.3,7.4,38.0,4.0,0,0,0,0.0,0,4.0,0,0.0%,5.0,2024,71
Montaric Brown,JAX,0.0,6,4,66.7%,33.0,8.3,5.5,0.0,80.6,5.3,25.0,8.0,0,0,0,0.0,0,8.0,1,11.1%,5.0,2024,71
Devin Lloyd,JAX,0.0,2,2,100.0%,6.0,3.0,3.0,0.0,79.2,-1.5,-3.0,9.0,3,0,0,0.0,0,6.0,0,0.0%,5.0,2024,71
Travon Walker,JAX,0.0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-7.0,-7.0,7.0,0,0,1,3.0,4,5.0,1,16.7%,5.0,2024,71
Chad Muma,JAX,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,1.0,1.0,4.0,0,0,0,0.0,0,5.0,0,0.0%,5.0,2024,71
Maason Smith,JAX,0.0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,0.0,0.0,5.0,0,0,0,0.0,0,1.0,0,0.0%,5.0,2024,71
Darnell Savage Jr.,JAX,0.0,3,1,33.3%,4.0,4.0,1.3,0.0,42.4,9.3,4.0,0.0,0,0,0,0.0,0,3.0,0,0.0%,5.0,2024,71
Josh Hines-Allen,JAX,0.0,0,0,,,,,,,,,,0,1,0,1.0,2,2.0,1,33.3%,5.0,2024,71
Esezi Otomewo,JAX,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,0.0,0,,5.0,2024,71
Caleb Johnson,JAX,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,1.0,0,0.0%,5.0,2024,71
Jarrian Jones,JAX,0.0,1,0,0.0%,,,0.0,,39.6,21.0,,,0,0,0,0.0,0,1.0,0,0.0%,5.0,2024,71
