#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ATL 30,7,3:06,70,Touchdown,1,Falcons,5.0,2024,65
2,1,7:36,ATL 30,8,4:06,47,Missed FG,1,Falcons,5.0,2024,65
3,1,1:22,ATL 30,9,4:24,70,Touchdown,1,Falcons,5.0,2024,65
4,2,10:17,ATL 30,8,4:00,34,Field Goal,1,Falcons,5.0,2024,65
5,2,1:56,ATL 30,9,1:44,31,Punt,1,Falcons,5.0,2024,65
6,3,12:10,ATL 20,12,5:49,50,Field Goal,1,Falcons,5.0,2024,65
7,3,1:17,ATL 30,8,2:59,70,Touchdown,1,Falcons,5.0,2024,65
8,4,10:23,ATL 30,8,3:54,34,Missed FG,1,Falcons,5.0,2024,65
9,4,2:50,ATL 25,4,1:06,-5,Interception,1,Falcons,5.0,2024,65
10,4,1:14,ATL 20,9,1:14,46,Field Goal,1,Falcons,5.0,2024,65
11,5,10:00,ATL 30,4,1:15,70,Touchdown,1,Falcons,5.0,2024,65
