Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,0.0,5.15,-3.03,8.13,-6.63,0.37,-1.66,1.35,13.43,-4.89,-5.44,4.96,2.72,-0.43,-6.7,5.0,2024,73
49ers,0.0,-0.37,1.66,-1.35,-13.43,-5.15,3.03,-8.13,6.63,4.89,-4.96,5.44,0.43,-2.72,6.7,5.0,2024,73
