Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Tyler Huntley,MIA,18,31,194,10,29.4,286,9.2,123,6.8,4.0,71,3.9,4,12.9%,4,12.9%,3,7,1,1,5,13.9%,2,3.5,5.0,2024,72
Jacoby Brissett,NWE,18,34,160,8,22.2,285,8.4,82,4.6,2.4,78,4.3,3,9.7%,5,16.1%,2,14,1,7,10,27.0%,1,10.0,5.0,2024,72
