Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Aaron Rodgers,NYJ,29,54,244,13,22.8,410,7.6,121,4.2,2.2,123,4.2,2,3.9%,12,23.5%,3,24,4,8,15,26.3%,0,,5.0,2024,66
Sam Darnold,MIN,14,31,179,7,20.0,402,13.0,125,8.9,4.0,54,3.9,1,3.7%,6,22.2%,4,11,6,2,12,33.3%,1,10.0,5.0,2024,66
Nick Mullens,MIN,1,1,24,1,100.0,21,21.0,21,21.0,21.0,3,3.0,0,0.0%,0,0.0%,0,0,0,1,1,100.0%,0,,5.0,2024,66
