Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Amari Cooper,CLE,10,4,60,0,2.0,40,10.0,20,5.0,12.7,1,4.0,1,10.0,0,60.4,5.0,2024,70
Jordan Akins,CLE,3,3,22,1,2.0,18,6.0,4,1.3,6.0,0,,0,0.0,0,136.8,5.0,2024,70
Jerome Ford,CLE,3,3,2,0,0.0,-17,-5.7,19,6.3,-5.7,0,,0,0.0,0,79.2,5.0,2024,70
Elijah Moore,CLE,4,3,11,0,,6,2.0,5,1.7,2.5,0,,0,0.0,0,77.1,5.0,2024,70
D'Onta Foreman,CLE,1,1,16,0,1.0,-2,-2.0,18,18.0,-2.0,0,,0,0.0,0,118.7,5.0,2024,70
Jerry Jeudy,CLE,3,1,16,0,1.0,16,16.0,0,0.0,11.7,0,,1,33.3,0,52.1,5.0,2024,70
David Njoku,CLE,3,1,14,0,1.0,0,0.0,14,14.0,7.3,0,,0,0.0,0,49.3,5.0,2024,70
Pierre Strong,CLE,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,5.0,2024,70
Terry McLaurin,WAS,8,4,112,0,4.0,83,20.8,29,7.3,21.4,1,4.0,1,12.5,0,95.8,5.0,2024,70
Luke McCaffrey,WAS,3,3,19,0,1.0,9,3.0,10,3.3,3.0,0,,0,0.0,0,93.1,5.0,2024,70
Dyami Brown,WAS,2,2,57,1,2.0,50,25.0,7,3.5,25.0,1,2.0,0,0.0,0,158.3,5.0,2024,70
Austin Ekeler,WAS,2,2,30,0,1.0,-7,-3.5,37,18.5,-3.5,0,,0,0.0,0,118.7,5.0,2024,70
Zach Ertz,WAS,8,2,10,0,,9,4.5,1,0.5,8.8,0,,1,12.5,1,0.0,5.0,2024,70
Brycen Tremayne,WAS,1,1,-2,0,,-2,-2.0,0,0.0,-2.0,0,,0,0.0,0,79.2,5.0,2024,70
Olamide Zaccheaus,WAS,3,1,10,0,,4,4.0,6,6.0,4.7,0,,0,0.0,0,43.7,5.0,2024,70
