Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Chuba Hubbard,CAR,13,97,1,3.0,81,6.2,16,1.2,0,,5.0,2024,68
Diontae Johnson,CAR,2,6,0,1.0,6,3.0,0,0.0,0,,5.0,2024,68
Miles Sanders,CAR,2,6,0,0.0,3,1.5,3,1.5,0,,5.0,2024,68
Andy Dalton,CAR,1,3,0,0.0,3,3.0,0,0.0,0,,5.0,2024,68
Bryce Young,CAR,1,8,0,0.0,8,8.0,0,0.0,0,,5.0,2024,68
D'Andre Swift,CHI,21,73,1,5.0,61,2.9,12,0.6,1,21.0,5.0,2024,68
Roschon Johnson,CHI,10,25,2,3.0,19,1.9,6,0.6,0,,5.0,2024,68
Caleb Williams,CHI,5,34,0,3.0,28,5.6,6,1.2,0,,5.0,2024,68
Tyson Bagent,CHI,3,-4,0,,-4,-1.3,0,0.0,0,,5.0,2024,68
