Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,5.0,2024,67
James Cook,BUF,3,2,17,0,24,5.0,2024,67
Ty Johnson,BUF,0,0,0,0,0,5.0,2024,67
Keon Coleman,BUF,5,1,49,1,49,5.0,2024,67
Dalton Kincaid,BUF,6,2,34,0,26,5.0,2024,67
Mack Hollins,BUF,6,2,27,0,21,5.0,2024,67
Ray Davis,BUF,2,1,4,0,4,5.0,2024,67
Marquez Valdes-Scantling,BUF,3,0,0,0,0,5.0,2024,67
Curtis Samuel,BUF,4,1,0,0,0,5.0,2024,67
C.J. Stroud,HOU,0,0,0,0,0,5.0,2024,67
Cam Akers,HOU,3,2,5,0,6,5.0,2024,67
Dare Ogunbowale,HOU,7,6,57,0,28,5.0,2024,67
Stefon Diggs,HOU,8,6,82,0,18,5.0,2024,67
Nico Collins,HOU,2,2,78,1,67,5.0,2024,67
Dalton Schultz,HOU,6,4,34,0,18,5.0,2024,67
Xavier Hutchinson,HOU,3,2,31,0,19,5.0,2024,67
Cade Stover,HOU,2,2,6,0,5,5.0,2024,67
Tank Dell,HOU,4,4,38,0,19,5.0,2024,67
