Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Flacco,IND,3,22,0,21,5.0,2024,71
Adonai Mitchell,IND,1,4,0,4,5.0,2024,71
Trey Sermon,IND,10,38,1,17,5.0,2024,71
Tyler Goodson,IND,5,26,0,17,5.0,2024,71
Ashton Dulin,IND,1,9,0,9,5.0,2024,71
Alec Pierce,IND,0,0,0,0,5.0,2024,71
Josh Downs,IND,0,0,0,0,5.0,2024,71
Michael Pittman Jr.,IND,0,0,0,0,5.0,2024,71
Mo Alie-Cox,IND,0,0,0,0,5.0,2024,71
Will Mallory,IND,0,0,0,0,5.0,2024,71
Andrew Ogletree,IND,0,0,0,0,5.0,2024,71
Trevor Lawrence,JAX,2,4,0,2,5.0,2024,71
Tank Bigsby,JAX,13,101,2,65,5.0,2024,71
Travis Etienne,JAX,6,17,0,4,5.0,2024,71
Devin Duvernay,JAX,1,3,0,3,5.0,2024,71
D'Ernest Johnson,JAX,1,1,0,1,5.0,2024,71
Brian Thomas,JAX,0,0,0,0,5.0,2024,71
Christian Kirk,JAX,0,0,0,0,5.0,2024,71
Gabriel Davis,JAX,0,0,0,0,5.0,2024,71
Brenton Strange,JAX,0,0,0,0,5.0,2024,71
Luke Farrell,JAX,0,0,0,0,5.0,2024,71
Josiah Deguara,JAX,0,0,0,0,5.0,2024,71
