Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kyler Murray,ARI,19,30,195,10,32.3,222,7.4,101,5.3,3.4,94,4.9,0,0.0%,5,16.7%,1,12,1,1,3,9.1%,2,8.0,5.0,2024,73
Brock Purdy,SFO,19,35,244,13,35.1,300,8.6,141,7.4,4.0,103,5.4,2,6.3%,5,15.6%,2,5,2,3,7,17.1%,4,8.3,5.0,2024,73
