Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Rachaad White,TAM,10,72,0,2,16,1.6,56,5.6,0,,5.0,2024,65
Bucky Irving,TAM,9,44,0,3,26,2.9,18,2.0,0,,5.0,2024,65
Baker Mayfield,TAM,6,42,0,2,41,6.8,1,0.2,0,,5.0,2024,65
Chris Godwin,TAM,1,2,0,1,1,1.0,1,1.0,0,,5.0,2024,65
Bijan Robinson,ATL,12,61,0,1,20,1.7,41,3.4,1,12.0,5.0,2024,65
Tyler Allgeier,ATL,6,12,0,1,7,1.2,5,0.8,0,,5.0,2024,65
