#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:39,NWE 30,3,2:12,-5,Punt,1,Patriots,5.0,2024,72
2,1,6:11,MIA 43,4,2:16,43,Touchdown,1,Patriots,5.0,2024,72
3,2,15:00,NWE 31,3,2:06,0,Punt,1,Patriots,5.0,2024,72
4,2,10:31,MIA 23,7,4:22,8,Missed FG,1,Patriots,5.0,2024,72
5,2,1:50,NWE 5,3,0:55,8,Punt,1,Patriots,5.0,2024,72
6,2,0:28,NWE 42,3,0:20,5,Punt,1,Patriots,5.0,2024,72
7,3,15:00,NWE 30,10,3:59,50,Field Goal,1,Patriots,5.0,2024,72
8,3,7:47,NWE 30,3,2:02,7,Punt,1,Patriots,5.0,2024,72
9,3,0:30,NWE 19,7,3:30,38,Punt,1,Patriots,5.0,2024,72
10,4,4:24,NWE 30,11,3:29,53,Downs,1,Patriots,5.0,2024,72
11,4,0:29,NWE 43,3,0:29,46,End of Game,1,Patriots,5.0,2024,72
