Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Baker Mayfield,TAM,6,42,0,18,5.0,2024,65
Rachaad White,TAM,10,72,0,56,5.0,2024,65
Bucky Irving,TAM,9,44,0,16,5.0,2024,65
Chris Godwin,TAM,1,2,0,2,5.0,2024,65
Mike Evans,TAM,0,0,0,0,5.0,2024,65
Cade Otton,TAM,0,0,0,0,5.0,2024,65
Sterling Shepard,TAM,0,0,0,0,5.0,2024,65
Kirk Cousins,ATL,0,0,0,0,5.0,2024,65
Darnell Mooney,ATL,0,0,0,0,5.0,2024,65
Bijan Robinson,ATL,12,61,0,28,5.0,2024,65
Tyler Allgeier,ATL,6,12,0,8,5.0,2024,65
Drake London,ATL,0,0,0,0,5.0,2024,65
Kyle Pitts,ATL,0,0,0,0,5.0,2024,65
KhaDarel Hodge,ATL,0,0,0,0,5.0,2024,65
Ray-Ray McCloud,ATL,0,0,0,0,5.0,2024,65
