Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Browns,-21.0,-16.08,-11.02,-1.93,-5.12,-12.01,-0.49,-11.19,8.4,10.61,-2.44,5.91,5.27,0.03,1.84,5.0,2024,70
Commanders,21.0,12.01,0.49,11.19,-8.4,16.08,11.02,1.93,5.12,-10.61,-5.91,2.44,-0.03,-5.27,-1.84,5.0,2024,70
