Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,-3.0,-1.59,-4.92,4.9,0.0,0.68,-8.68,6.68,7.15,-2.09,-4.43,3.56,3.19,-2.34,-2.07,5.0,2024,67
Texans,3.0,-0.68,8.68,-6.68,-7.15,1.59,4.92,-4.9,0.0,2.09,-3.56,4.43,2.34,-3.19,2.07,5.0,2024,67
