#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 29,12,6:11,71,Touchdown,0,Colts,5.0,2024,71
2,1,3:37,IND 26,4,1:54,22,Punt,0,Colts,5.0,2024,71
3,2,8:57,IND 30,3,1:45,5,Punt,0,Colts,5.0,2024,71
4,2,7:02,IND 30,12,5:18,58,Field Goal,0,Colts,5.0,2024,71
5,2,0:27,IND 34,3,0:21,1,Fumble,0,Colts,5.0,2024,71
6,2,0:04,IND 30,1,0:04,-1,End of Half,0,Colts,5.0,2024,71
7,3,11:37,IND 6,3,1:15,11,Punt,0,Colts,5.0,2024,71
8,3,9:03,IND 2,3,1:42,5,Punt,0,Colts,5.0,2024,71
9,3,7:13,IND 30,15,7:19,70,Touchdown,0,Colts,5.0,2024,71
10,4,9:59,IND 30,8,3:59,51,Field Goal,0,Colts,5.0,2024,71
11,4,5:09,IND 30,3,0:42,70,Touchdown,0,Colts,5.0,2024,71
12,4,3:25,IND 23,2,0:45,77,Touchdown,0,Colts,5.0,2024,71
13,4,0:17,IND 30,2,0:17,-17,End of Game,0,Colts,5.0,2024,71
