Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cowboys,3.0,11.22,14.11,-1.49,-10.37,-2.75,-0.86,-3.56,-0.2,-2.98,-3.9,4.62,0.77,-3.32,-1.15,5.0,2024,77
Steelers,-3.0,2.75,0.86,3.56,0.2,-11.22,-14.11,1.49,10.37,2.98,-4.62,3.9,3.32,-0.77,1.15,5.0,2024,77
