Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Zay Flowers,BAL,12,7,111,0,6.0,69,9.9,42,6.0,11.8,1,7.0,1,8.3,0,89.2,5.0,2024,69
Mark Andrews,BAL,5,4,55,0,3.0,36,9.0,19,4.8,9.8,0,,0,0.0,0,112.5,5.0,2024,69
Rashod Bateman,BAL,8,4,58,1,3.0,30,7.5,28,7.0,10.8,0,,0,0.0,0,113.5,5.0,2024,69
Charlie Kolar,BAL,4,3,64,1,2.0,32,10.7,32,10.7,10.0,0,,0,0.0,0,156.2,5.0,2024,69
Isaiah Likely,BAL,3,3,13,2,2.0,4,1.3,9,3.0,1.3,0,,0,0.0,0,124.3,5.0,2024,69
Tylan Wallace,BAL,2,2,31,0,2.0,18,9.0,13,6.5,9.0,1,2.0,0,0.0,0,118.7,5.0,2024,69
Nelson Agholor,BAL,4,1,4,0,,2,2.0,2,2.0,12.8,0,,0,0.0,0,39.6,5.0,2024,69
Derrick Henry,BAL,1,1,4,0,0.0,-6,-6.0,10,10.0,-6.0,0,,0,0.0,0,83.3,5.0,2024,69
Justice Hill,BAL,2,1,8,0,0.0,-3,-3.0,11,11.0,0.5,0,,0,0.0,0,60.4,5.0,2024,69
Ja'Marr Chase,CIN,12,10,193,2,8.0,96,9.6,97,9.7,9.1,0,,0,0.0,1,123.6,5.0,2024,69
Tee Higgins,CIN,14,9,83,2,6.0,62,6.9,21,2.3,9.9,0,,0,0.0,0,119.9,5.0,2024,69
Chase Brown,CIN,3,3,8,1,1.0,3,1.0,5,1.7,1.0,0,,0,0.0,0,118.7,5.0,2024,69
Zack Moss,CIN,4,3,28,0,1.0,-8,-2.7,36,12.0,-2.0,0,,0,0.0,0,93.7,5.0,2024,69
Erick All,CIN,2,2,10,0,,2,1.0,8,4.0,1.0,0,,0,0.0,0,87.5,5.0,2024,69
Mike Gesicki,CIN,2,2,31,0,2.0,29,14.5,2,1.0,14.5,0,,0,0.0,0,118.7,5.0,2024,69
Andrei Iosivas,CIN,2,1,39,0,1.0,39,39.0,0,0.0,24.5,0,,1,50.0,0,95.8,5.0,2024,69
