Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jalen Tolbert,DAL,10,7,87,1,4.0,57,8.1,30,4.3,11.9,0,,0,0.0,1,90.4,5.0,2024,77
Jake Ferguson,DAL,7,6,70,0,3.0,25,4.2,45,7.5,4.3,0,,0,0.0,0,108.3,5.0,2024,77
CeeDee Lamb,DAL,9,5,62,0,2.0,41,8.2,21,4.2,6.3,2,2.5,0,0.0,1,37.5,5.0,2024,77
KaVontae Turpin,DAL,5,4,50,0,1.0,20,5.0,30,7.5,4.2,0,,0,0.0,0,108.3,5.0,2024,77
Rico Dowdle,DAL,2,2,27,1,2.0,18,9.0,9,4.5,9.0,0,,0,0.0,0,158.3,5.0,2024,77
Brevyn Spann-Ford,DAL,3,2,20,0,1.0,8,4.0,12,6.0,8.0,0,,0,0.0,0,85.4,5.0,2024,77
Jalen Brooks,DAL,1,1,10,0,,11,11.0,-1,-1.0,11.0,0,,0,0.0,0,108.3,5.0,2024,77
Luke Schoonmaker,DAL,2,1,8,0,,8,8.0,0,0.0,4.0,0,,0,0.0,0,60.4,5.0,2024,77
Hunter Luepke,DAL,1,1,18,0,1.0,-4,-4.0,22,22.0,-4.0,0,,0,0.0,0,118.7,5.0,2024,77
Ezekiel Elliott,DAL,1,0,0,0,0.0,0,,0,,2.0,0,,0,0.0,0,39.6,5.0,2024,77
Van Jefferson,PIT,5,3,26,0,1.0,23,7.7,3,1.0,16.8,0,,0,0.0,0,73.7,5.0,2024,77
George Pickens,PIT,7,3,26,0,1.0,7,2.3,19,6.3,8.6,0,,0,0.0,0,53.3,5.0,2024,77
Pat Freiermuth,PIT,3,3,22,1,2.0,12,4.0,10,3.3,4.0,2,1.5,0,0.0,0,136.8,5.0,2024,77
Connor Heyward,PIT,4,2,23,1,1.0,18,9.0,5,2.5,13.0,0,,2,50.0,0,107.3,5.0,2024,77
Najee Harris,PIT,2,2,35,0,2.0,-2,-1.0,37,18.5,-1.0,0,,0,0.0,0,118.7,5.0,2024,77
Calvin Austin III,PIT,2,1,6,0,,6,6.0,0,0.0,18.5,0,,0,0.0,0,56.2,5.0,2024,77
Darnell Washington,PIT,2,1,5,0,,5,5.0,0,0.0,15.0,0,,0,0.0,0,56.2,5.0,2024,77
Brandon Johnson,PIT,1,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2,5.0,2024,77
