#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SEA 30,5,2:45,20,Punt,1,Seahawks,5.0,2024,76
2,2,15:00,SEA 22,3,1:25,2,Punt,1,Seahawks,5.0,2024,76
3,2,9:09,SEA 28,7,3:35,18,Punt,1,Seahawks,5.0,2024,76
4,2,0:22,SEA 30,3,0:20,45,Field Goal,1,Seahawks,5.0,2024,76
5,3,13:23,SEA 29,3,1:12,50,Fumble,1,Seahawks,5.0,2024,76
6,3,10:41,SEA 30,8,4:08,41,Field Goal,1,Seahawks,5.0,2024,76
7,3,0:46,SEA 26,4,1:37,1,Downs,1,Seahawks,5.0,2024,76
8,4,11:54,SEA 28,5,2:21,5,Punt,1,Seahawks,5.0,2024,76
9,4,5:53,SEA 5,14,3:44,95,Touchdown,1,Seahawks,5.0,2024,76
10,4,1:40,SEA 34,5,0:45,38,Blocked FG,1,Seahawks,5.0,2024,76
11,4,0:55,SEA 30,4,0:46,-2,Downs,1,Seahawks,5.0,2024,76
