Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kyler Murray,ARI,0,0,0,0,0,5.0,2024,73
James Conner,ARI,3,2,14,0,15,5.0,2024,73
Michael Wilson,ARI,6,5,78,0,34,5.0,2024,73
Trey McBride,ARI,9,6,53,0,22,5.0,2024,73
Marvin Harrison Jr.,ARI,7,2,36,0,22,5.0,2024,73
Greg Dortch,ARI,2,1,7,0,7,5.0,2024,73
Tip Reiman,ARI,1,1,5,0,5,5.0,2024,73
Elijah Higgins,ARI,1,1,2,1,2,5.0,2024,73
Emari Demercado,ARI,1,1,0,0,0,5.0,2024,73
Brock Purdy,SFO,0,0,0,0,0,5.0,2024,73
Jordan Mason,SFO,1,1,9,0,9,5.0,2024,73
Isaac Guerendo,SFO,0,0,0,0,0,5.0,2024,73
Deebo Samuel,SFO,3,1,11,0,11,5.0,2024,73
Brandon Aiyuk,SFO,12,8,147,0,53,5.0,2024,73
George Kittle,SFO,12,8,64,1,15,5.0,2024,73
Jauan Jennings,SFO,4,1,13,0,13,5.0,2024,73
