Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Tackles,Tackles,Tackles,Unnamed: 28_level_0
111.0,Sauce Gardner,22.0,NYJ,RCB,17.0,17.0,2.0,86.0,46.0,53.5,452.0,9.8,5.3,1.0,62.7,12.5,277.0,175.0,5.0,0.0,1.0,0.0,0.0,1.0,75.0,5.0,6.3,"PB,AP-1,AP DPoY-8,AP DRoY-1"
112.0,Michael Jackson,25.0,SEA,LCB,17.0,17.0,1.0,86.0,48.0,55.8,488.0,10.2,5.7,2.0,75.1,10.3,348.0,140.0,3.0,0.0,1.0,0.0,0.0,1.0,75.0,6.0,7.4,
113.0,DeForest Buckner,28.0,IND,DT,17.0,16.0,0.0,4.0,3.0,75.0,3.0,1.0,0.8,0.0,77.1,-2.8,-9.0,12.0,1.0,9.0,10.0,2.0,8.0,29.0,74.0,2.0,2.6,
114.0,Divine Deablo,24.0,LVR,LLB,8.0,8.0,0.0,36.0,30.0,83.3,252.0,8.4,7.0,3.0,123.6,4.1,128.0,124.0,22.0,0.0,0.0,1.0,0.0,0.0,74.0,3.0,3.9,
115.0,Christian Harris,21.0,HOU,LLB,12.0,11.0,1.0,46.0,33.0,71.7,295.0,8.9,6.4,0.0,79.5,2.9,73.0,222.0,9.0,0.0,2.0,0.0,1.0,3.0,74.0,10.0,11.9,
116.0,Cameron Heyward,33.0,PIT,DT,17.0,17.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,7.0,11.0,3.0,10.5,30.0,74.0,6.0,7.5,PB
117.0,Andre Cisco,22.0,JAX,FS,15.0,15.0,3.0,29.0,22.0,75.9,365.0,16.6,12.6,4.0,117.4,8.7,200.0,165.0,14.0,0.0,0.0,1.0,1.0,1.0,73.0,3.0,3.9,
118.0,Jeff Okudah,23.0,DET,RCB,15.0,15.0,1.0,77.0,46.0,59.7,681.0,14.8,8.8,1.0,87.6,10.9,411.0,270.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,6.0,7.6,
119.0,Nate Hobbs,23.0,LVR,RCB,11.0,11.0,0.0,77.0,58.0,75.3,622.0,10.7,8.1,5.0,120.2,8.3,389.0,233.0,3.0,0.0,0.0,0.0,1.0,1.0,72.0,7.0,8.9,
120.0,Kader Kohou,24.0,MIA,RCB,15.0,13.0,1.0,115.0,68.0,59.1,698.0,10.3,6.1,3.0,81.7,8.5,437.0,261.0,6.0,0.0,0.0,0.0,0.0,0.0,72.0,8.0,10.0,
121.0,Jessie Bates III,25.0,CIN,FS,16.0,16.0,4.0,37.0,19.0,51.4,309.0,16.3,8.4,4.0,76.1,14.1,215.0,94.0,9.0,0.0,0.0,0.0,0.0,0.0,71.0,7.0,9.0,
122.0,Quandre Diggs,29.0,SEA,FS,17.0,17.0,4.0,35.0,20.0,57.1,350.0,17.5,10.0,4.0,89.9,13.9,216.0,134.0,4.0,0.0,1.0,0.0,0.0,1.0,71.0,6.0,7.8,PB
123.0,Kyler Gordon,23.0,CHI,RCB,14.0,14.0,3.0,82.0,63.0,76.8,764.0,12.1,9.3,3.0,101.9,7.4,418.0,346.0,18.0,1.0,0.0,1.0,0.0,1.0,71.0,2.0,2.7,
124.0,Marlon Humphrey,26.0,BAL,RCB,17.0,17.0,3.0,79.0,51.0,64.6,590.0,11.6,7.5,3.0,83.8,9.6,420.0,170.0,7.0,2.0,1.0,0.0,3.0,6.0,71.0,1.0,1.4,PB
125.0,Devin McCourty,35.0,NWE,FS,17.0,17.0,4.0,37.0,19.0,51.4,273.0,14.4,7.4,4.0,72.1,13.4,210.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,5.0,6.6,
126.0,Sione Takitaki,27.0,CLE,MLB/RLB,12.0,8.0,0.0,29.0,26.0,89.7,215.0,8.3,7.4,0.0,97.6,2.7,75.0,140.0,20.0,2.0,0.0,0.0,1.0,3.0,71.0,6.0,7.8,
127.0,Juan Thornhill,27.0,KAN,SS,16.0,16.0,3.0,47.0,32.0,68.1,428.0,13.4,9.1,5.0,105.6,12.4,321.0,107.0,4.0,0.0,1.0,0.0,1.0,2.0,71.0,9.0,11.3,
128.0,Coby Bryant,23.0,SEA,DB,17.0,6.0,0.0,72.0,54.0,75.0,657.0,12.2,9.1,3.0,116.5,7.3,301.0,356.0,12.0,0.0,2.0,0.0,2.0,4.0,70.0,7.0,9.1,
129.0,Myles Bryant,24.0,NWE,CB,17.0,6.0,1.0,70.0,47.0,67.1,509.0,10.8,7.3,4.0,101.4,9.1,358.0,151.0,10.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,6.7,
130.0,Tyson Campbell,22.0,JAX,RCB,17.0,17.0,3.0,83.0,45.0,54.2,433.0,9.6,5.2,6.0,78.0,11.3,299.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,6.7,
131.0,Jeremy Chinn,24.0,CAR,SS/FS,11.0,11.0,0.0,50.0,34.0,68.0,414.0,12.2,8.3,0.0,93.2,11.0,298.0,116.0,13.0,1.0,0.0,1.0,1.0,2.0,70.0,5.0,6.7,
132.0,Terrell Edmunds,25.0,PIT,SS,15.0,15.0,0.0,33.0,20.0,60.6,264.0,13.2,8.0,3.0,116.2,9.9,167.0,97.0,10.0,1.0,0.0,0.0,2.0,3.0,70.0,6.0,7.9,
133.0,Ben Niemann,27.0,ARI,LB,17.0,9.0,0.0,25.0,19.0,76.0,119.0,6.3,4.8,0.0,85.2,0.4,5.0,114.0,14.0,1.0,1.0,0.0,0.0,2.0,70.0,0.0,0.0,
134.0,Jeremiah Owusu-Koramoah,23.0,CLE,LLB,11.0,10.0,0.0,39.0,27.0,69.2,306.0,11.3,7.8,5.0,132.1,4.1,100.0,206.0,26.0,1.0,1.0,0.0,0.0,2.0,70.0,8.0,10.3,
135.0,Zach Sieler,27.0,MIA,RDE,17.0,15.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,-3.5,-7.0,16.0,0.0,4.0,8.0,4.0,3.5,16.0,70.0,2.0,2.8,
136.0,Grover Stewart,29.0,IND,NT,17.0,17.0,0.0,4.0,3.0,75.0,42.0,14.0,10.5,0.0,108.3,-0.3,-2.0,44.0,0.0,5.0,3.0,2.0,4.0,12.0,70.0,5.0,6.7,
137.0,Kwon Alexander,28.0,NYJ,ROLB,17.0,12.0,0.0,44.0,31.0,70.5,303.0,9.8,6.9,0.0,89.5,3.5,79.0,224.0,9.0,1.0,1.0,0.0,0.5,3.0,69.0,4.0,5.5,
138.0,Troy Andersen,23.0,ATL,MLB,17.0,5.0,0.0,23.0,21.0,91.3,218.0,10.4,9.5,2.0,135.1,3.7,78.0,140.0,12.0,0.0,3.0,1.0,0.0,3.0,69.0,3.0,4.2,
139.0,Cole Holcomb,26.0,WAS,MLB,7.0,7.0,0.0,22.0,16.0,72.7,172.0,10.8,7.8,2.0,125.6,5.0,82.0,90.0,24.0,0.0,1.0,0.0,0.0,1.0,69.0,4.0,5.5,
140.0,Jonathan Jones,29.0,NWE,LCB,16.0,16.0,4.0,91.0,48.0,52.7,588.0,12.3,6.5,5.0,73.0,12.2,368.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,9.2,
141.0,Justin Simmons,29.0,DEN,FS,12.0,12.0,6.0,47.0,36.0,76.6,330.0,9.2,7.0,4.0,84.0,6.2,158.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,8.0,10.4,AP-2
142.0,Jahlani Tavai,26.0,NWE,RILB,17.0,12.0,0.0,29.0,22.0,75.9,124.0,5.6,4.3,1.0,94.6,1.0,34.0,90.0,19.0,4.0,1.0,0.0,1.5,7.0,69.0,0.0,0.0,
143.0,B.J. Hill,27.0,CIN,RDT,16.0,16.0,0.0,2.0,2.0,100.0,5.0,2.5,2.5,0.0,79.2,-4.5,-9.0,14.0,0.0,3.0,9.0,3.0,3.0,16.0,68.0,1.0,1.4,
144.0,Dexter Lawrence,25.0,NYG,NT,16.0,16.0,0.0,3.0,1.0,33.3,6.0,6.0,2.0,0.0,42.4,-0.3,2.0,4.0,0.0,8.0,19.0,2.0,7.5,36.0,68.0,1.0,1.4,"PB,AP-2"
145.0,Derrick Brown,24.0,CAR,LDT,17.0,17.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,10.0,5.0,1.0,17.0,67.0,2.0,2.9,
146.0,C.J. Gardner-Johnson,25.0,PHI,FS,12.0,12.0,6.0,52.0,38.0,73.1,446.0,11.7,8.6,3.0,78.4,11.0,323.0,123.0,10.0,1.0,1.0,0.0,1.0,3.0,67.0,11.0,14.1,
147.0,Troy Hill,31.0,LAR,LCB,12.0,12.0,1.0,56.0,40.0,71.4,421.0,10.5,7.5,3.0,103.3,8.0,241.0,180.0,6.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,10.7,
148.0,Stephon Gilmore,32.0,IND,RCB,16.0,16.0,2.0,89.0,50.0,56.2,577.0,11.5,6.5,2.0,74.0,8.8,332.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0,7.0,
149.0,Cameron Jordan,33.0,NOR,LDE,16.0,16.0,0.0,2.0,1.0,50.0,-3.0,-3.0,-1.5,0.0,56.2,-3.0,-6.0,3.0,3.0,4.0,3.0,1.0,8.5,17.0,66.0,3.0,4.3,PB
150.0,Fabian Moreau,28.0,NYG,RCB,14.0,11.0,0.0,81.0,48.0,59.3,553.0,11.5,6.8,5.0,100.5,12.7,394.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,4.3,
151.0,Ryan Neal,27.0,SEA,SS,14.0,10.0,1.0,52.0,26.0,50.0,191.0,7.3,3.7,2.0,63.9,7.9,91.0,100.0,10.0,0.0,0.0,0.0,1.0,1.0,66.0,6.0,8.3,
152.0,Uchenna Nwosu,26.0,SEA,LOLB,17.0,17.0,0.0,16.0,12.0,75.0,142.0,11.8,8.9,0.0,101.6,1.3,-14.0,156.0,30.0,3.0,15.0,3.0,9.5,28.0,66.0,4.0,5.7,
153.0,Patrick Peterson,32.0,MIN,RCB,17.0,17.0,5.0,89.0,53.0,59.6,696.0,13.1,7.8,5.0,79.6,11.1,387.0,309.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,4.3,
154.0,Adrian Phillips,30.0,NWE,ROLB,17.0,8.0,0.0,36.0,24.0,66.7,280.0,11.7,7.8,2.0,108.6,7.5,195.0,85.0,9.0,0.0,1.0,0.0,0.0,1.0,66.0,3.0,4.3,
155.0,Monty Rice,23.0,TEN,ROLB,13.0,6.0,0.0,29.0,23.0,79.3,198.0,8.6,6.8,1.0,106.6,4.6,87.0,111.0,9.0,0.0,2.0,0.0,0.0,2.0,66.0,4.0,5.7,
156.0,Jonathan Allen,27.0,WAS,RDT,16.0,16.0,1.0,5.0,5.0,100.0,61.0,12.2,12.2,1.0,117.5,1.6,8.0,53.0,0.0,4.0,9.0,2.0,7.5,21.0,65.0,1.0,1.5,PB
157.0,Carlton Davis,25.0,TAM,LCB,13.0,13.0,1.0,93.0,52.0,55.9,622.0,12.0,6.7,3.0,82.8,9.5,356.0,266.0,3.0,0.0,1.0,0.0,0.0,1.0,65.0,5.0,7.1,
158.0,Danielle Hunter,28.0,MIN,LOLB,17.0,17.0,0.0,8.0,8.0,100.0,64.0,8.0,8.0,0.0,100.0,1.3,10.0,54.0,23.0,11.0,11.0,3.0,10.5,34.0,65.0,3.0,4.4,"PB,AP CPoY-12"
159.0,DeMarcus Lawrence,30.0,DAL,LDE,17.0,17.0,0.0,4.0,4.0,100.0,14.0,3.5,3.5,0.0,81.2,-2.3,-9.0,23.0,2.0,8.0,7.0,3.0,6.0,21.0,65.0,5.0,7.1,PB
160.0,Damarri Mathis,23.0,DEN,RCB,16.0,11.0,0.0,81.0,56.0,69.1,513.0,9.2,6.3,1.0,90.2,8.2,335.0,178.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,18.8,
161.0,Kenny Moore,27.0,IND,LCB,12.0,12.0,0.0,48.0,34.0,70.8,412.0,12.1,8.6,3.0,117.7,8.5,225.0,187.0,11.0,0.0,0.0,0.0,1.0,1.0,65.0,5.0,7.1,
162.0,Micah Parsons,23.0,DAL,LLB,17.0,17.0,0.0,11.0,9.0,81.8,82.0,9.1,7.5,1.0,128.0,0.5,-9.0,91.0,68.0,13.0,14.0,2.0,13.5,41.0,65.0,5.0,7.1,"PB,AP-1,AP MVP-8,AP DPoY-2"
163.0,Dylan Cole,28.0,TEN,RILB,15.0,8.0,0.0,32.0,29.0,90.6,257.0,8.9,8.0,2.0,121.0,3.8,107.0,150.0,11.0,2.0,0.0,0.0,1.0,3.0,64.0,8.0,11.1,
164.0,Daron Payne,25.0,WAS,LDT,17.0,17.0,0.0,1.0,1.0,100.0,-3.0,-3.0,-3.0,0.0,79.2,-5.0,-5.0,2.0,1.0,5.0,8.0,4.0,11.5,25.0,64.0,5.0,7.2,PB
165.0,Jack Sanborn,22.0,CHI,MLB,14.0,6.0,0.0,17.0,13.0,76.5,119.0,9.2,7.0,0.0,95.0,3.3,36.0,83.0,13.0,0.0,1.0,0.0,2.0,3.0,64.0,3.0,4.5,
166.0,Brian Burns,24.0,CAR,LDE,16.0,16.0,0.0,12.0,6.0,50.0,46.0,7.7,3.8,0.0,59.7,2.1,8.0,38.0,29.0,8.0,9.0,3.0,12.5,30.0,63.0,4.0,6.0,PB
167.0,Michael Carter II,23.0,NYJ,DB,17.0,6.0,2.0,77.0,50.0,64.9,473.0,9.5,6.1,1.0,75.3,4.8,152.0,321.0,16.0,3.0,0.0,0.0,0.0,3.0,63.0,1.0,1.6,
168.0,Martin Emerson,22.0,CLE,CB,17.0,6.0,0.0,91.0,46.0,50.5,490.0,10.7,5.4,3.0,77.6,10.4,380.0,110.0,3.0,0.0,0.0,0.0,1.0,1.0,63.0,6.0,8.7,
169.0,Alex Highsmith,25.0,PIT,ROLB,17.0,17.0,0.0,8.0,5.0,62.5,17.0,3.4,2.1,0.0,66.7,-0.5,-7.0,24.0,65.0,6.0,6.0,0.0,14.5,28.0,63.0,3.0,4.5,
170.0,Keanu Neal,27.0,TAM,DB,17.0,8.0,1.0,28.0,21.0,75.0,245.0,11.7,8.8,3.0,121.9,9.6,114.0,131.0,14.0,1.0,4.0,0.0,0.5,6.0,63.0,7.0,10.0,
171.0,Jordan Poyer,31.0,BUF,SS,12.0,12.0,4.0,31.0,21.0,67.7,146.0,7.0,4.7,2.0,60.1,6.0,81.0,65.0,12.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,4.5,PB
172.0,E.J. Speed,27.0,IND,LB,17.0,5.0,0.0,11.0,9.0,81.8,89.0,9.9,8.1,1.0,130.7,5.1,45.0,44.0,13.0,1.0,0.0,2.0,1.0,2.0,63.0,3.0,4.5,
173.0,Riq Woolen,23.0,SEA,CB,17.0,17.0,6.0,66.0,34.0,51.5,419.0,12.3,6.3,3.0,48.7,13.5,292.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,5.0,7.4,"PB,AP DRoY-3"
174.0,Andrew Adams,30.0,TEN,FS,13.0,11.0,1.0,57.0,43.0,75.4,464.0,10.8,8.1,2.0,103.3,7.6,174.0,290.0,6.0,1.0,1.0,0.0,0.0,2.0,62.0,9.0,12.7,
175.0,Nasir Adderley,25.0,LAC,SS,16.0,15.0,2.0,38.0,23.0,60.5,403.0,17.5,10.6,1.0,83.6,15.2,270.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,8.8,
176.0,Michael Davis,27.0,LAC,LCB,17.0,12.0,1.0,70.0,34.0,48.6,337.0,9.9,4.8,2.0,66.2,11.5,218.0,119.0,3.0,0.0,0.0,0.0,1.0,1.0,62.0,1.0,1.6,
177.0,Davon Godchaux,28.0,NWE,NT,17.0,17.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.5,5.0,62.0,2.0,3.1,
178.0,Kyle Hamilton,21.0,BAL,S,16.0,4.0,0.0,49.0,36.0,73.5,279.0,7.8,5.7,1.0,93.8,3.3,147.0,132.0,24.0,1.0,3.0,0.0,2.0,6.0,62.0,5.0,7.5,
179.0,Malik Hooker,26.0,DAL,SS,16.0,6.0,3.0,27.0,20.0,74.1,220.0,11.0,8.1,2.0,82.9,8.0,145.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,10.1,
180.0,Tashaun Gipson,32.0,SFO,FS,17.0,17.0,5.0,35.0,20.0,57.1,371.0,18.6,10.6,1.0,63.8,14.8,283.0,88.0,9.0,0.0,0.0,0.0,0.5,1.0,61.0,2.0,3.2,
181.0,Grady Jarrett,29.0,ATL,RDT,17.0,17.0,0.0,4.0,3.0,75.0,22.0,7.3,5.5,0.0,87.5,-3.5,-6.0,28.0,0.0,4.0,11.0,1.0,6.0,22.0,61.0,1.0,1.6,
182.0,Jaelan Phillips,23.0,MIA,LOLB,17.0,15.0,0.0,20.0,19.0,95.0,120.0,6.3,6.0,1.0,108.3,1.3,16.0,104.0,64.0,11.0,16.0,1.0,7.0,36.0,61.0,10.0,14.1,
183.0,Joe Thomas,31.0,CHI,RLB,15.0,9.0,0.0,16.0,14.0,87.5,113.0,8.1,7.1,1.0,116.9,3.2,43.0,70.0,12.0,0.0,0.0,2.0,1.0,1.0,61.0,7.0,10.3,
184.0,Marcus Williams,26.0,BAL,FS,10.0,10.0,4.0,30.0,23.0,76.7,322.0,14.0,10.7,0.0,71.1,9.9,190.0,132.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,6.2,
185.0,Paulson Adebo,23.0,NOR,LCB,13.0,12.0,0.0,76.0,50.0,65.8,664.0,13.3,8.7,6.0,119.6,10.8,418.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,9.0,13.0,
186.0,Myles Garrett,27.0,CLE,LDE,16.0,15.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,2.0,11.0,9.0,4.0,16.0,38.0,60.0,1.0,1.6,"PB,AP-2,AP DPoY-5"
187.0,Javon Hargrave,29.0,PHI,LDT,17.0,17.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,4.0,0.0,0.0,1.0,2.0,5.0,2.0,11.0,18.0,60.0,1.0,1.6,
188.0,Mike Hilton,28.0,CIN,CB,14.0,4.0,1.0,69.0,43.0,62.3,430.0,10.0,6.2,1.0,78.8,6.7,235.0,195.0,30.0,0.0,4.0,1.0,0.0,4.0,60.0,6.0,9.1,
189.0,Sam Hubbard,27.0,CIN,LDE,15.0,15.0,0.0,6.0,5.0,83.3,35.0,7.0,5.8,0.0,91.0,1.2,9.0,26.0,1.0,9.0,15.0,2.0,6.5,32.0,60.0,4.0,6.3,
190.0,Matt Judon,30.0,NWE,LOLB,17.0,15.0,0.0,11.0,7.0,63.6,47.0,6.7,4.3,0.0,72.9,1.2,0.0,47.0,35.0,13.0,12.0,2.0,15.5,42.0,60.0,1.0,1.6,"PB,AP DPoY-9"
191.0,Marcus Maye,29.0,NOR,SS,10.0,10.0,0.0,18.0,12.0,66.7,98.0,8.2,5.4,0.0,80.3,6.3,45.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.6,
192.0,Jabrill Peppers,27.0,NWE,DB,17.0,5.0,0.0,24.0,20.0,83.3,157.0,7.9,6.5,1.0,107.8,2.9,60.0,97.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.6,
193.0,Chandon Sullivan,26.0,MIN,CB,17.0,10.0,0.0,72.0,51.0,70.8,638.0,12.5,8.9,1.0,102.7,7.7,323.0,315.0,15.0,1.0,1.0,2.0,0.0,2.0,60.0,3.0,4.8,
194.0,Patrick Surtain II,22.0,DEN,LCB,17.0,17.0,2.0,77.0,45.0,58.4,468.0,10.4,6.1,4.0,82.6,11.5,360.0,108.0,3.0,0.0,1.0,0.0,0.0,1.0,60.0,5.0,7.7,"PB,AP-1"
195.0,Trevon Diggs,24.0,DAL,RCB,17.0,17.0,3.0,85.0,55.0,64.7,673.0,12.2,7.9,3.0,86.1,9.8,369.0,304.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.7,PB
196.0,Leonard Floyd,30.0,LAR,ROLB,17.0,17.0,0.0,13.0,10.0,76.9,132.0,13.2,10.2,0.0,108.5,2.8,19.0,113.0,51.0,11.0,11.0,0.0,9.0,31.0,59.0,4.0,6.3,
197.0,Myles Hartsfield,25.0,CAR,SS,15.0,10.0,0.0,49.0,35.0,71.4,376.0,10.7,7.7,4.0,120.8,6.3,224.0,152.0,12.0,4.0,1.0,0.0,0.0,5.0,59.0,4.0,6.3,
198.0,Luke Masterson,24.0,LVR,RLB,17.0,7.0,0.0,15.0,14.0,93.3,125.0,8.9,8.3,2.0,141.0,3.8,47.0,78.0,3.0,0.0,1.0,0.0,0.0,1.0,59.0,2.0,3.3,
199.0,Arthur Maulet,29.0,PIT,CB,17.0,6.0,1.0,39.0,24.0,61.5,348.0,14.5,8.9,3.0,105.5,7.5,187.0,161.0,23.0,2.0,1.0,0.0,2.0,5.0,59.0,7.0,10.6,
200.0,Micah McFadden,22.0,NYG,RILB,17.0,7.0,0.0,23.0,20.0,87.0,211.0,10.6,9.2,1.0,119.4,2.9,61.0,150.0,24.0,1.0,0.0,0.0,2.0,3.0,59.0,3.0,4.8,
201.0,Harrison Phillips,26.0,MIN,NT,17.0,17.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,-3.0,-3.0,3.0,0.0,5.0,4.0,1.0,1.5,11.0,59.0,2.0,3.3,
202.0,Preston Smith,30.0,GNB,LOLB,17.0,17.0,0.0,7.0,6.0,85.7,75.0,12.5,10.7,0.0,111.3,-2.1,-10.0,85.0,33.0,8.0,9.0,1.0,8.5,27.0,59.0,4.0,6.3,
203.0,Deatrich Wise Jr.,28.0,NWE,RDE,17.0,16.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,2.0,2.0,6.0,2.0,16.0,4.0,3.0,7.5,28.0,59.0,2.0,3.3,
204.0,Anthony Barr,30.0,DAL,RLB,14.0,10.0,0.0,24.0,20.0,83.3,200.0,10.0,8.3,0.0,101.4,4.3,74.0,126.0,23.0,3.0,3.0,0.0,1.0,7.0,58.0,3.0,4.9,
205.0,Lorenzo Carter,27.0,ATL,RLB,17.0,17.0,1.0,19.0,14.0,73.7,87.0,6.2,4.6,1.0,78.2,-1.1,-9.0,96.0,11.0,3.0,7.0,1.0,4.0,15.0,58.0,1.0,1.7,
206.0,Alohi Gilman,25.0,LAC,S,17.0,5.0,1.0,22.0,15.0,68.2,320.0,21.3,14.5,0.0,92.0,13.5,226.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,4.9,
207.0,C.J. Henderson,24.0,CAR,LCB,17.0,10.0,2.0,84.0,58.0,69.0,684.0,11.8,8.1,5.0,103.5,10.5,501.0,183.0,2.0,1.0,0.0,0.0,0.0,1.0,58.0,7.0,10.8,
208.0,Darnell Savage Jr.,25.0,GNB,FS,16.0,13.0,1.0,44.0,30.0,68.2,444.0,14.8,10.1,3.0,114.2,10.1,304.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,9.4,
209.0,Marco Wilson,23.0,ARI,RCB,14.0,13.0,3.0,87.0,50.0,57.5,546.0,10.9,6.3,4.0,77.1,8.9,344.0,202.0,8.0,1.0,1.0,0.0,0.0,2.0,58.0,9.0,13.4,
210.0,Johnathan Abram,26.0,2TM,SS,13.0,8.0,0.0,54.0,34.0,63.0,375.0,11.0,6.9,0.0,83.5,6.0,150.0,225.0,25.0,3.0,2.0,0.0,0.0,5.0,58.0,3.0,4.9,
210.0,Johnathan Abram,26.0,LVR,SS,8.0,6.0,0.0,37.0,27.0,73.0,260.0,9.6,7.0,0.0,92.2,6.1,111.0,149.0,22.0,2.0,2.0,0.0,0.0,4.0,48.0,2.0,4.0,
210.0,Johnathan Abram,26.0,SEA,S,5.0,2.0,0.0,17.0,7.0,41.2,115.0,16.4,6.8,0.0,64.6,5.8,39.0,76.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,9.1,
211.0,Jamel Dean,26.0,TAM,RCB,15.0,15.0,2.0,65.0,36.0,55.4,469.0,13.0,7.2,4.0,86.0,14.0,318.0,151.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,3.4,
212.0,Will Harris,27.0,DET,RLB,15.0,10.0,1.0,61.0,43.0,70.5,522.0,12.1,8.6,3.0,106.0,9.2,347.0,175.0,20.0,4.0,0.0,0.0,0.0,4.0,57.0,2.0,3.4,
213.0,Josh Hines-Allen,25.0,JAX,LOLB,17.0,17.0,0.0,17.0,9.0,52.9,130.0,14.4,7.6,2.0,117.3,3.8,51.0,79.0,30.0,15.0,18.0,1.0,7.0,40.0,57.0,2.0,3.4,
214.0,Dane Jackson,26.0,BUF,RCB,15.0,14.0,2.0,78.0,46.0,59.0,538.0,11.7,6.9,3.0,82.1,10.1,412.0,126.0,4.0,0.0,0.0,0.0,0.0,0.0,57.0,7.0,10.9,
215.0,Lamarcus Joyner,32.0,NYJ,SS,14.0,14.0,3.0,31.0,21.0,67.7,418.0,19.9,13.5,4.0,110.6,18.5,316.0,102.0,6.0,1.0,2.0,0.0,0.0,3.0,57.0,3.0,5.0,
216.0,Asante Samuel Jr.,23.0,LAC,RCB,17.0,15.0,2.0,87.0,48.0,55.2,626.0,13.0,7.2,7.0,95.3,11.0,427.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,5.0,
217.0,Jaire Alexander,25.0,GNB,LCB,16.0,16.0,5.0,82.0,49.0,59.8,572.0,11.7,7.0,2.0,63.7,9.0,366.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,6.7,"PB,AP-2"
218.0,DaVon Hamilton,25.0,JAX,NT,17.0,14.0,0.0,2.0,1.0,50.0,14.0,14.0,7.0,0.0,72.9,4.5,2.0,12.0,1.0,2.0,3.0,0.0,2.5,8.0,56.0,5.0,8.2,
219.0,Sebastian Joseph-Day,27.0,LAC,RDT,16.0,16.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,30.6,-3.0,-6.0,6.0,0.0,2.0,4.0,0.0,2.0,8.0,56.0,2.0,3.4,
220.0,Eric Rowe,30.0,MIA,SS,14.0,6.0,0.0,48.0,37.0,77.1,440.0,11.9,9.2,0.0,104.5,7.1,260.0,180.0,13.0,1.0,0.0,0.0,2.0,3.0,56.0,2.0,3.4,
221.0,Tre'von Moehrig,23.0,LVR,FS,15.0,13.0,0.0,46.0,32.0,69.6,449.0,14.0,9.8,4.0,129.7,9.5,250.0,199.0,7.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,8.3,
222.0,Darius Slay,31.0,PHI,RCB,17.0,17.0,3.0,79.0,46.0,58.2,532.0,11.6,6.7,5.0,83.9,10.5,365.0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,5.2,PB
223.0,Cam Taylor-Britt,23.0,CIN,RCB,10.0,9.0,0.0,58.0,34.0,58.6,483.0,14.2,8.3,3.0,102.9,12.8,347.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,9.8,
