Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,6.0,2023,83
Johnny Hekker,CAR,0,0,0,0,0,6.0,2023,83
Chuba Hubbard,CAR,1,1,2,0,2,6.0,2023,83
Raheem Blackshear,CAR,1,1,4,0,4,6.0,2023,83
Laviska Shenault Jr.,CAR,3,3,15,0,8,6.0,2023,83
Adam Thielen,CAR,13,11,115,1,27,6.0,2023,83
DJ Chark,CAR,6,3,26,0,24,6.0,2023,83
Tommy Tremble,CAR,2,2,25,0,21,6.0,2023,83
Jonathan Mingo,CAR,3,2,21,0,11,6.0,2023,83
Hayden Hurst,CAR,3,1,16,0,16,6.0,2023,83
Terrace Marshall Jr.,CAR,3,0,0,0,0,6.0,2023,83
Tua Tagovailoa,MIA,0,0,0,0,0,6.0,2023,83
Mike White,MIA,0,0,0,0,0,6.0,2023,83
Raheem Mostert,MIA,3,3,17,1,8,6.0,2023,83
Chris Brooks,MIA,0,0,0,0,0,6.0,2023,83
Salvon Ahmed,MIA,5,3,11,0,9,6.0,2023,83
Tyreek Hill,MIA,10,6,163,1,47,6.0,2023,83
Jaylen Waddle,MIA,9,7,51,1,17,6.0,2023,83
Braxton Berrios,MIA,2,2,20,0,10,6.0,2023,83
Durham Smythe,MIA,1,0,0,0,0,6.0,2023,83
