Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,6.0,2023,79
Javonte Williams,DEN,0,0,0,0,0,6.0,2023,79
Jaleel McLaughlin,DEN,2,2,12,0,7,6.0,2023,79
Michael Burton,DEN,0,0,0,0,0,6.0,2023,79
Courtland Sutton,DEN,6,4,46,1,21,6.0,2023,79
Samaje Perine,DEN,2,2,16,0,15,6.0,2023,79
Jerry Jeudy,DEN,5,3,14,0,13,6.0,2023,79
Adam Trautman,DEN,2,1,4,0,4,6.0,2023,79
Greg Dulcich,DEN,2,1,3,0,3,6.0,2023,79
Chris Manhertz,DEN,1,0,0,0,0,6.0,2023,79
Brandon Johnson,DEN,2,0,0,0,0,6.0,2023,79
Patrick Mahomes,KAN,0,0,0,0,0,6.0,2023,79
Kadarius Toney,KAN,6,3,9,1,5,6.0,2023,79
Isiah Pacheco,KAN,6,6,36,0,9,6.0,2023,79
Clyde Edwards-Helaire,KAN,1,1,9,0,9,6.0,2023,79
Noah Gray,KAN,2,2,14,0,6,6.0,2023,79
Travis Kelce,KAN,9,9,124,0,40,6.0,2023,79
Rashee Rice,KAN,4,4,72,0,28,6.0,2023,79
Skyy Moore,KAN,4,2,22,0,12,6.0,2023,79
Jerick McKinnon,KAN,5,3,20,0,9,6.0,2023,79
Marquez Valdes-Scantling,KAN,1,0,0,0,0,6.0,2023,79
Justin Watson,KAN,1,0,0,0,0,6.0,2023,79
