Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,6.0,2023,83
Johnny Hekker,CAR,0,0,0,0,6.0,2023,83
Chuba Hubbard,CAR,19,88,1,19,6.0,2023,83
Raheem Blackshear,CAR,5,18,0,9,6.0,2023,83
Laviska Shenault Jr.,CAR,1,2,0,2,6.0,2023,83
Adam Thielen,CAR,0,0,0,0,6.0,2023,83
DJ Chark,CAR,0,0,0,0,6.0,2023,83
Tommy Tremble,CAR,0,0,0,0,6.0,2023,83
Jonathan Mingo,CAR,0,0,0,0,6.0,2023,83
Hayden Hurst,CAR,0,0,0,0,6.0,2023,83
Terrace Marshall Jr.,CAR,0,0,0,0,6.0,2023,83
Tua Tagovailoa,MIA,1,0,0,0,6.0,2023,83
Mike White,MIA,3,-4,0,-1,6.0,2023,83
Raheem Mostert,MIA,17,115,2,49,6.0,2023,83
Chris Brooks,MIA,6,28,0,28,6.0,2023,83
Salvon Ahmed,MIA,6,23,1,9,6.0,2023,83
Tyreek Hill,MIA,0,0,0,0,6.0,2023,83
Jaylen Waddle,MIA,0,0,0,0,6.0,2023,83
Braxton Berrios,MIA,0,0,0,0,6.0,2023,83
Durham Smythe,MIA,0,0,0,0,6.0,2023,83
