Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Russell Wilson,DEN,0,0,6.0,2023,79
Javonte Williams,DEN,0,0,6.0,2023,79
Jaleel McLaughlin,DEN,0,0,6.0,2023,79
Michael Burton,DEN,0,0,6.0,2023,79
Courtland Sutton,DEN,0,0,6.0,2023,79
Samaje Perine,DEN,1,1,6.0,2023,79
Jerry Jeudy,DEN,0,0,6.0,2023,79
Adam Trautman,DEN,0,0,6.0,2023,79
Greg Dulcich,DEN,0,0,6.0,2023,79
Chris Manhertz,DEN,0,0,6.0,2023,79
Brandon Johnson,DEN,0,0,6.0,2023,79
Patrick Mahomes,KAN,0,0,6.0,2023,79
Kadarius Toney,KAN,0,0,6.0,2023,79
Isiah Pacheco,KAN,0,0,6.0,2023,79
Clyde Edwards-Helaire,KAN,0,0,6.0,2023,79
Noah Gray,KAN,0,0,6.0,2023,79
Travis Kelce,KAN,0,0,6.0,2023,79
Rashee Rice,KAN,0,0,6.0,2023,79
Skyy Moore,KAN,0,0,6.0,2023,79
Jerick McKinnon,KAN,0,0,6.0,2023,79
Marquez Valdes-Scantling,KAN,0,0,6.0,2023,79
Justin Watson,KAN,0,0,6.0,2023,79
