Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,28.0,25.23,24.8,0.43,-4.65,9.84,0.97,7.49,8.88,-7.97,-4.27,2.09,0.0,2.68,-8.47,18.0,2023,267
Commanders,-28.0,-9.84,-0.97,-7.49,-8.88,-25.23,-24.8,-0.43,4.65,7.97,-2.09,4.27,-2.68,0.0,8.47,18.0,2023,267
