Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Fields,CHI,8,27,0,7,18.0,2023,265
Khalil Herbert,CHI,12,28,0,9,18.0,2023,265
Roschon Johnson,CHI,5,20,0,8,18.0,2023,265
D.J. Moore,CHI,0,0,0,0,18.0,2023,265
Cole Kmet,CHI,0,0,0,0,18.0,2023,265
Equanimeous St. Brown,CHI,0,0,0,0,18.0,2023,265
Tyler Scott,CHI,0,0,0,0,18.0,2023,265
Robert Tonyan,CHI,0,0,0,0,18.0,2023,265
Jordan Love,GNB,3,-1,0,1,18.0,2023,265
Aaron Jones,GNB,22,111,0,17,18.0,2023,265
Bo Melton,GNB,2,14,0,12,18.0,2023,265
Jayden Reed,GNB,0,0,0,0,18.0,2023,265
Dontayvion Wicks,GNB,0,0,0,0,18.0,2023,265
Tucker Kraft,GNB,0,0,0,0,18.0,2023,265
Luke Musgrave,GNB,0,0,0,0,18.0,2023,265
Malik Heath,GNB,0,0,0,0,18.0,2023,265
Romeo Doubs,GNB,0,0,0,0,18.0,2023,265
