Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tremaine Edmunds,CHI,0,6,6,100.0%,37.0,6.2,6.2,0.0,92.4,2.3,14.0,23.0,1,0,0,0.0,0,10,1,9.1%,18.0,2023,265
T.J. Edwards,CHI,0,6,6,100.0%,37.0,6.2,6.2,0.0,92.4,2.7,16.0,21.0,1,0,0,0.0,0,10,2,16.7%,18.0,2023,265
Tyrique Stevenson,CHI,0,6,4,66.7%,101.0,25.3,16.8,0.0,109.7,11.5,47.0,54.0,0,0,0,0.0,0,7,1,12.5%,18.0,2023,265
Terell Smith,CHI,0,5,4,80.0%,78.0,19.5,15.6,1.0,158.3,17.2,64.0,14.0,0,0,0,0.0,0,4,1,20.0%,18.0,2023,265
Kyler Gordon,CHI,0,4,3,75.0%,36.0,12.0,9.0,1.0,141.7,5.5,15.0,21.0,0,0,0,0.0,0,3,1,25.0%,18.0,2023,265
Eddie Jackson,CHI,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-2.0,-2.0,11.0,0,0,0,0.0,0,6,1,14.3%,18.0,2023,265
Jaylon Jones,CHI,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,6.0,5.0,1.0,0,0,0,0.0,0,2,1,33.3%,18.0,2023,265
Justin Jones,CHI,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,-2.0,-2.0,7.0,0,0,0,0.0,0,2,0,0.0%,18.0,2023,265
Jack Sanborn,CHI,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,6.0,6.0,1.0,1,0,0,0.0,0,1,0,0.0%,18.0,2023,265
DeMarcus Walker,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,18.0,2023,265
Montez Sweat,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,18.0,2023,265
Quay Walker,GNB,0,4,4,100.0%,66.0,16.5,16.5,0.0,118.7,5.5,22.0,44.0,2,0,0,1.0,1,9,1,10.0%,18.0,2023,265
Carrington Valentine,GNB,0,6,3,50.0%,32.0,10.7,5.3,0.0,66.0,10.2,27.0,5.0,0,0,0,0.0,0,4,0,0.0%,18.0,2023,265
Karl Brooks,GNB,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-4.0,-4.0,1.0,0,0,0,1.0,1,2,0,0.0%,18.0,2023,265
Keisean Nixon,GNB,0,1,1,100.0%,27.0,27.0,27.0,0.0,118.7,26.0,26.0,1.0,0,0,0,0.0,0,4,0,0.0%,18.0,2023,265
Darnell Savage Jr.,GNB,0,1,1,100.0%,18.0,18.0,18.0,0.0,118.7,14.0,14.0,4.0,0,0,0,0.0,0,5,0,0.0%,18.0,2023,265
Jonathan Owens,GNB,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,7.0,7.0,1.0,0,0,0,0.0,0,6,0,0.0%,18.0,2023,265
Preston Smith,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,18.0,2023,265
Lukas Van Ness,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,18.0,2023,265
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,18.0,2023,265
De'Vondre Campbell,GNB,0,0,0,,,,,,,,,,2,1,0,0.0,1,8,0,0.0%,18.0,2023,265
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,1,50.0%,18.0,2023,265
Jaire Alexander,GNB,0,2,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,2,0,0.0%,18.0,2023,265
Rashan Gary,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,18.0,2023,265
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,18.0,2023,265
