#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,KAN 25,3,0:55,6,Punt,0,Chiefs,18.0,2023,269
2,1,2:57,KAN 32,5,2:33,7,Punt,0,Chiefs,18.0,2023,269
3,2,14:08,KAN 28,7,3:37,17,Punt,0,Chiefs,18.0,2023,269
4,2,9:38,KAN 30,12,5:35,66,Field Goal,0,Chiefs,18.0,2023,269
5,2,2:43,KAN 26,6,1:19,23,Interception,0,Chiefs,18.0,2023,269
6,3,13:07,KAN 17,5,2:57,34,Punt,0,Chiefs,18.0,2023,269
7,3,4:11,KAN 25,7,4:03,30,Punt,0,Chiefs,18.0,2023,269
8,4,13:31,KAN 18,6,2:36,25,Punt,0,Chiefs,18.0,2023,269
9,4,4:06,KAN 25,9,3:17,51,Field Goal,0,Chiefs,18.0,2023,269
10,4,0:13,LAC 32,1,0:13,-1,End of Game,0,Chiefs,18.0,2023,269
