Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
T.J. Watt,PIT,0,0,0,0,0,2.0,8,6,2,3,2,0,0,0,0,18.0,2023,257
Mark Robinson,PIT,0,0,0,0,0,1.0,5,4,1,1,1,0,0,0,1,18.0,2023,257
Markus Golden,PIT,0,0,0,0,0,1.0,3,2,1,2,2,1,0,0,0,18.0,2023,257
Eric Rowe,PIT,0,0,0,0,1,0.0,12,10,2,0,0,0,0,0,1,18.0,2023,257
Miles Killebrew,PIT,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,18.0,2023,257
Keeanu Benton,PIT,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,18.0,2023,257
Alex Highsmith,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,257
Myles Jack,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,257
Cameron Heyward,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,257
Mykal Walker,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,257
Isaiahh Loudermilk,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,257
Larry Ogunjobi,PIT,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,18.0,2023,257
Patrick Peterson,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,257
Elandon Roberts,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,257
Chandon Sullivan,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,257
Levi Wallace,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,257
Montravius Adams,PIT,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,18.0,2023,257
Calvin Austin III,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,257
Broderick Jones,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,257
Dan Moore,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,257
Mason Rudolph,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,-6,0,0,18.0,2023,257
Trenton Simpson,BAL,0,0,0,0,0,1.0,7,6,1,2,1,0,0,0,0,18.0,2023,257
Jadeveon Clowney,BAL,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,1,18.0,2023,257
Kyle Van Noy,BAL,0,0,0,0,0,1.0,2,2,0,0,0,0,0,0,1,18.0,2023,257
Del'Shawn Phillips,BAL,0,0,0,0,0,0.0,13,8,5,1,0,0,0,0,1,18.0,2023,257
Marcus Williams,BAL,0,0,0,0,1,0.0,9,3,6,0,0,0,0,0,0,18.0,2023,257
Patrick Queen,BAL,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,18.0,2023,257
Arthur Maulet,BAL,0,0,0,0,0,0.0,6,5,1,0,0,1,0,0,0,18.0,2023,257
Michael Pierce,BAL,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0,18.0,2023,257
Tavius Robinson,BAL,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,18.0,2023,257
Travis Jones,BAL,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,18.0,2023,257
Jeremiah Moon,BAL,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,1,18.0,2023,257
Brandon Stephens,BAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,18.0,2023,257
Rock Ya-Sin,BAL,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,18.0,2023,257
Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,3,2,1,0,0,1,0,0,0,18.0,2023,257
Nnamdi Madubuike,BAL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,18.0,2023,257
Tyler Ott,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,257
Brent Urban,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,257
