Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Richie Grant,ATL,0,0,0,0,0,1.0,10,4,6,1,1,0,0,0,0,18.0,2023,259
Calais Campbell,ATL,0,0,0,0,0,1.0,5,4,1,2,2,0,0,0,0,18.0,2023,259
Bud Dupree,ATL,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,1,18.0,2023,259
Nathan Landman,ATL,0,0,0,0,0,0.0,10,5,5,1,0,0,0,0,1,18.0,2023,259
Andre Smith,ATL,0,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0,18.0,2023,259
Clark Phillips,ATL,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,18.0,2023,259
Jessie Bates III,ATL,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,18.0,2023,259
LaCale London,ATL,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,18.0,2023,259
Lorenzo Carter,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,259
Arnold Ebiketie,ATL,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0,18.0,2023,259
Kaden Elliss,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,259
David Onyemata,ATL,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,18.0,2023,259
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2023,259
Albert Huggins,ATL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2023,259
Mike Hughes,ATL,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,18.0,2023,259
AJ Terrell,ATL,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,259
Micah Abernathy,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,259
Tre Flowers,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,259
Joe Gaziano,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,259
KhaDarel Hodge,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,259
DeAngelo Malone,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,259
Liam McCullough,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,259
Tyrann Mathieu,NOR,1,74,0,74,1,0.0,3,1,2,0,0,0,0,0,0,18.0,2023,259
Alontae Taylor,NOR,1,16,0,16,1,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,259
Nathan Shepherd,NOR,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,18.0,2023,259
Johnathan Abram,NOR,0,0,0,0,0,0.0,9,4,5,0,0,0,0,0,0,18.0,2023,259
Demario Davis,NOR,0,0,0,0,0,0.0,9,5,4,2,0,0,0,0,0,18.0,2023,259
Paulson Adebo,NOR,0,0,0,0,1,0.0,7,4,3,0,0,0,0,0,0,18.0,2023,259
Ugo Amadi,NOR,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,18.0,2023,259
Carl Granderson,NOR,0,0,0,0,0,0.0,4,3,1,1,1,0,0,0,0,18.0,2023,259
D'Marco Jackson,NOR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,18.0,2023,259
Pete Werner,NOR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,18.0,2023,259
Cameron Jordan,NOR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,18.0,2023,259
Khalen Saunders,NOR,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,18.0,2023,259
Zack Baun,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,259
Jordan Howden,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,259
Tanoh Kpassagnon,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,259
J.T. Gray,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,259
Isaac Yiadom,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,259
James Hurst,NOR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,259
Juwan Johnson,NOR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,259
Payton Turner,NOR,0,0,0,0,0,0.0,0,0,0,0,2,1,0,0,0,18.0,2023,259
