Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Cole Holcomb,,,0,0,,,,,,,,,,1,0,0,,0,,0,,18.0,2023,257
Eric Rowe,PIT,0.0,7,5,71.4%,26.0,5.2,3.7,0.0,77.1,6.0,26.0,0.0,1,0,0,0.0,0,12.0,0,0.0%,18.0,2023,257
Miles Killebrew,PIT,0.0,4,3,75.0%,20.0,6.7,5.0,0.0,85.4,1.8,9.0,11.0,3,0,1,0.0,1,4.0,0,0.0%,18.0,2023,257
Levi Wallace,PIT,0.0,5,2,40.0%,30.0,15.0,6.0,1.0,100.0,7.0,17.0,13.0,0,0,0,0.0,0,1.0,1,50.0%,18.0,2023,257
Mark Robinson,PIT,0.0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,15.0,15.0,1.0,2,0,0,1.0,1,5.0,0,0.0%,18.0,2023,257
Alex Highsmith,PIT,0.0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,3.0,0.0,19.0,0,0,0,0.0,0,3.0,0,0.0%,18.0,2023,257
Myles Jack,PIT,0.0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,11.0,11.0,0.0,1,0,0,0.0,0,3.0,1,25.0%,18.0,2023,257
Chandon Sullivan,PIT,0.0,2,1,50.0%,16.0,16.0,8.0,0.0,77.1,13.5,16.0,0.0,2,0,0,0.0,0,1.0,0,0.0%,18.0,2023,257
Patrick Peterson,PIT,0.0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,9.0,9.0,3.0,0,0,0,0.0,0,1.0,1,50.0%,18.0,2023,257
Elandon Roberts,PIT,0.0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-4.0,-4.0,6.0,2,0,0,0.0,0,1.0,0,0.0%,18.0,2023,257
T.J. Watt,PIT,0.0,0,0,,,,,,,,,,0,0,0,2.0,2,8.0,1,11.1%,18.0,2023,257
Markus Golden,PIT,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,3.0,0,0.0%,18.0,2023,257
Mykal Walker,PIT,0.0,0,0,,,,,,,,,,3,0,0,0.0,0,2.0,0,0.0%,18.0,2023,257
Joey Porter Jr.,PIT,0.0,2,0,0.0%,,,0.0,,39.6,7.5,,,0,0,0,0.0,0,0.0,0,,18.0,2023,257
Del'Shawn Phillips,BAL,0.0,5,5,100.0%,23.0,4.6,4.6,0.0,85.8,-0.4,-2.0,25.0,0,0,0,0.0,0,13.0,3,18.8%,18.0,2023,257
Arthur Maulet,BAL,0.0,3,3,100.0%,20.0,6.7,6.7,0.0,94.4,0.3,1.0,19.0,1,0,0,0.0,0,6.0,0,0.0%,18.0,2023,257
Patrick Queen,BAL,0.0,3,3,100.0%,12.0,4.0,4.0,0.0,83.3,2.0,6.0,6.0,1,0,0,0.0,0,8.0,0,0.0%,18.0,2023,257
Rock Ya-Sin,BAL,0.0,2,2,100.0%,76.0,38.0,38.0,1.0,158.3,9.5,19.0,57.0,0,0,0,0.0,0,4.0,0,0.0%,18.0,2023,257
Brandon Stephens,BAL,0.0,3,2,66.7%,8.0,4.0,2.7,0.0,70.1,12.0,2.0,6.0,0,0,0,0.0,0,4.0,0,0.0%,18.0,2023,257
Nnamdi Madubuike,BAL,0.0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,1.5,3.0,6.0,0,0,0,0.0,0,2.0,0,0.0%,18.0,2023,257
Trenton Simpson,BAL,0.0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,3,0,0,1.0,1,7.0,0,0.0%,18.0,2023,257
Jadeveon Clowney,BAL,0.0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-4.0,-4.0,5.0,0,0,0,1.0,1,4.0,0,0.0%,18.0,2023,257
Travis Jones,BAL,0.0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-5.0,-5.0,11.0,0,0,0,0.0,0,4.0,2,33.3%,18.0,2023,257
Marcus Williams,BAL,0.0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,9.5,6.0,7.0,0,0,0,0.0,0,9.0,1,10.0%,18.0,2023,257
Kyle Van Noy,BAL,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,2.0,1,33.3%,18.0,2023,257
Geno Stone,BAL,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,18.0,2023,257
Jeremiah Moon,BAL,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,4.0,0,0.0%,18.0,2023,257
Andrew Adams,BAL,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,18.0,2023,257
