Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,10.0,17.81,19.09,-0.61,0.0,-4.55,-5.71,-0.49,6.15,1.13,-3.39,2.5,4.41,-0.19,-2.2,18.0,2023,262
Vikings,-10.0,4.55,5.71,0.49,-6.15,-17.81,-19.09,0.61,0.0,-1.13,-2.5,3.39,0.19,-4.41,2.2,18.0,2023,262
