Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Carson Wentz,LAR,0,0,0,0,0,18.0,2023,271
Ronnie Rivers,LAR,0,0,0,0,0,18.0,2023,271
Zach Evans,LAR,0,0,0,0,0,18.0,2023,271
Royce Freeman,LAR,1,1,13,0,13,18.0,2023,271
Brycen Hopkins,LAR,3,2,47,0,29,18.0,2023,271
Puka Nacua,LAR,6,4,41,1,19,18.0,2023,271
Davis Allen,LAR,4,4,25,0,10,18.0,2023,271
Ben Skowronek,LAR,2,2,22,0,17,18.0,2023,271
Tyler Johnson,LAR,3,2,8,1,8,18.0,2023,271
Tutu Atwell,LAR,4,2,7,0,4,18.0,2023,271
Sam Darnold,SFO,0,0,0,0,0,18.0,2023,271
Elijah Mitchell,SFO,2,2,15,0,8,18.0,2023,271
Jordan Mason,SFO,1,1,12,0,12,18.0,2023,271
Deebo Samuel,SFO,2,2,21,0,15,18.0,2023,271
Ray-Ray McCloud,SFO,4,3,22,0,11,18.0,2023,271
Chris Conley,SFO,6,3,69,0,48,18.0,2023,271
Brandon Aiyuk,SFO,4,3,25,0,11,18.0,2023,271
Charlie Woerner,SFO,1,1,20,0,20,18.0,2023,271
Ronnie Bell,SFO,5,1,5,1,5,18.0,2023,271
