Player,Pos,home_team,team,week,year,game_id
Desmond Ridder,QB,0,Falcons,18.0,2023,259
Bijan Robinson,RB,0,Falcons,18.0,2023,259
Drake London,WR,0,Falcons,18.0,2023,259
Van Jefferson,WR,0,Falcons,18.0,2023,259
Jonnu Smith,TE,0,Falcons,18.0,2023,259
Kyle Pitts,TE,0,Falcons,18.0,2023,259
Matthew Bergeron,OL,0,Falcons,18.0,2023,259
Ryan Neuzil,OL,0,Falcons,18.0,2023,259
Jake Matthews,T,0,Falcons,18.0,2023,259
Kaleb McGary,T,0,Falcons,18.0,2023,259
Chris Lindstrom,G,0,Falcons,18.0,2023,259
Albert Huggins,DL,0,Falcons,18.0,2023,259
David Onyemata,DL,0,Falcons,18.0,2023,259
Calais Campbell,DL,0,Falcons,18.0,2023,259
Bud Dupree,OLB,0,Falcons,18.0,2023,259
Nathan Landman,LB,0,Falcons,18.0,2023,259
Kaden Elliss,LB,0,Falcons,18.0,2023,259
Mike Hughes,CB,0,Falcons,18.0,2023,259
Clark Phillips,CB,0,Falcons,18.0,2023,259
AJ Terrell,CB,0,Falcons,18.0,2023,259
Richie Grant,S,0,Falcons,18.0,2023,259
Jessie Bates III,S,0,Falcons,18.0,2023,259
