#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 25,4,2:39,10,Punt,1,Saints,18.0,2023,259
2,1,8:42,NOR 25,7,3:41,75,Touchdown,1,Saints,18.0,2023,259
3,1,4:13,NOR 25,16,8:09,75,Touchdown,1,Saints,18.0,2023,259
4,2,8:43,NOR 21,6,4:08,32,Punt,1,Saints,18.0,2023,259
5,2,2:28,ATL 38,8,1:32,32,Field Goal,1,Saints,18.0,2023,259
6,3,13:36,ATL 25,2,0:35,25,Touchdown,1,Saints,18.0,2023,259
7,3,11:35,NOR 20,5,2:41,80,Touchdown,1,Saints,18.0,2023,259
8,3,1:14,NOR 2,12,6:17,92,Field Goal,1,Saints,18.0,2023,259
9,4,9:09,ATL 10,1,0:07,10,Touchdown,1,Saints,18.0,2023,259
10,4,8:02,NOR 19,3,1:32,0,Punt,1,Saints,18.0,2023,259
11,4,4:33,NOR 31,3,2:26,-13,Punt,1,Saints,18.0,2023,259
12,4,1:13,ATL 1,1,0:03,1,Touchdown,1,Saints,18.0,2023,259
