#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 25,9,4:47,42,Downs,1,Commanders,18.0,2023,267
2,1,6:26,WAS 25,1,0:07,5,Fumble,1,Commanders,18.0,2023,267
3,1,3:21,DAL 20,7,3:24,20,Touchdown,1,Commanders,18.0,2023,267
4,2,11:30,WAS 45,9,4:26,38,Field Goal,1,Commanders,18.0,2023,267
5,2,4:12,WAS 25,8,2:32,28,Interception,1,Commanders,18.0,2023,267
6,2,0:23,WAS 19,1,0:23,-1,End of Half,1,Commanders,18.0,2023,267
7,3,8:28,WAS 28,3,2:28,-2,"Blocked Punt, Downs",1,Commanders,18.0,2023,267
8,3,4:06,WAS 29,5,3:06,27,Interception,1,Commanders,18.0,2023,267
9,4,8:57,WAS 26,5,3:46,-4,Punt,1,Commanders,18.0,2023,267
10,4,1:06,WAS 25,2,1:06,18,End of Game,1,Commanders,18.0,2023,267
