Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Will Dissly,SEA,3,3,46,1,2.0,27,9.0,19,6.3,9.0,0,,0,0.0,0,158.3,18.0,2023,266
Colby Parkinson,SEA,4,3,8,0,,5,1.7,3,1.0,2.3,0,,1,25.0,0,77.1,18.0,2023,266
Jaxon Smith-Njigba,SEA,5,3,14,0,1.0,5,1.7,9,3.0,3.2,0,,1,20.0,0,64.6,18.0,2023,266
Zach Charbonnet,SEA,2,2,28,0,2.0,5,2.5,23,11.5,2.5,0,,0,0.0,0,118.7,18.0,2023,266
Tyler Lockett,SEA,4,2,71,1,2.0,54,27.0,17,8.5,14.8,0,,0,0.0,0,135.4,18.0,2023,266
Jake Bobo,SEA,1,1,9,0,,4,4.0,5,5.0,4.0,0,,0,0.0,0,104.2,18.0,2023,266
D.K. Metcalf,SEA,6,1,10,0,1.0,7,7.0,3,3.0,7.7,0,,2,33.3,0,39.6,18.0,2023,266
Kenneth Walker III,SEA,1,1,3,0,0.0,-7,-7.0,10,10.0,-7.0,0,,0,0.0,0,79.2,18.0,2023,266
Michael Wilson,ARI,6,6,95,0,5.0,68,11.3,27,4.5,11.3,1,6.0,0,0.0,0,118.7,18.0,2023,266
James Conner,ARI,4,4,54,0,2.0,-12,-3.0,66,16.5,-3.0,1,4.0,0,0.0,0,118.7,18.0,2023,266
Rondale Moore,ARI,5,4,31,0,1.0,6,1.5,25,6.3,2.0,0,,1,20.0,0,92.5,18.0,2023,266
Trey McBride,ARI,6,3,34,1,2.0,4,1.3,30,10.0,8.7,0,,1,16.7,0,106.9,18.0,2023,266
Greg Dortch,ARI,4,2,14,0,,8,4.0,6,3.0,7.3,0,,0,0.0,0,58.3,18.0,2023,266
Elijah Higgins,ARI,2,2,32,0,1.0,22,11.0,10,5.0,11.0,0,,0,0.0,0,118.7,18.0,2023,266
Michael Carter,ARI,2,1,2,0,0.0,-5,-5.0,7,7.0,0.5,0,,0,0.0,0,56.2,18.0,2023,266
