Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,0,Cowboys,18.0,2023,267
Tony Pollard,RB,0,Cowboys,18.0,2023,267
Jalen Tolbert,WR,0,Cowboys,18.0,2023,267
Brandin Cooks,WR,0,Cowboys,18.0,2023,267
CeeDee Lamb,WR,0,Cowboys,18.0,2023,267
Jake Ferguson,TE,0,Cowboys,18.0,2023,267
Terence Steele,T,0,Cowboys,18.0,2023,267
Tyron Smith,T,0,Cowboys,18.0,2023,267
T.J. Bass,G,0,Cowboys,18.0,2023,267
Brock Hoffman,C,0,Cowboys,18.0,2023,267
Tyler Biadasz,C,0,Cowboys,18.0,2023,267
DeMarcus Lawrence,DE,0,Cowboys,18.0,2023,267
Dorance Armstrong Jr.,DE,0,Cowboys,18.0,2023,267
Johnathan Hankins,DT,0,Cowboys,18.0,2023,267
Osa Odighizuwa,DT,0,Cowboys,18.0,2023,267
Micah Parsons,LB,0,Cowboys,18.0,2023,267
Damone Clark,LB,0,Cowboys,18.0,2023,267
Jourdan Lewis,CB,0,Cowboys,18.0,2023,267
Stephon Gilmore,CB,0,Cowboys,18.0,2023,267
DaRon Bland,CB,0,Cowboys,18.0,2023,267
Jayron Kearse,S,0,Cowboys,18.0,2023,267
Donovan Wilson,S,0,Cowboys,18.0,2023,267
