#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:05,MIN 10,6,3:58,28,Punt,0,Vikings,18.0,2023,262
2,1,8:06,MIN 25,3,2:01,-2,Punt,0,Vikings,18.0,2023,262
3,1,2:12,MIN 20,14,7:52,59,Field Goal,0,Vikings,18.0,2023,262
4,2,6:31,MIN 2,7,3:56,35,Punt,0,Vikings,18.0,2023,262
5,2,1:12,MIN 18,7,1:12,57,Field Goal,0,Vikings,18.0,2023,262
6,3,15:00,MIN 25,8,3:31,46,Downs,0,Vikings,18.0,2023,262
7,3,7:14,MIN 26,3,2:07,-4,Punt,0,Vikings,18.0,2023,262
8,3,3:37,MIN 20,6,3:17,80,Touchdown,0,Vikings,18.0,2023,262
9,4,14:45,MIN 25,3,1:23,75,Touchdown,0,Vikings,18.0,2023,262
10,4,8:14,MIN 25,12,5:03,49,Interception,0,Vikings,18.0,2023,262
11,4,2:47,MIN 10,3,0:39,5,Interception,0,Vikings,18.0,2023,262
