0,1,week,year,game_id
Won Toss,Panthers (deferred),18.0,2023,260
Roof,outdoors,18.0,2023,260
Surface,grass,18.0,2023,260
Duration,2:35,18.0,2023,260
Attendance,69010,18.0,2023,260
Weather,"54 degrees, relative humidity 48%, wind 19 mph",18.0,2023,260
Vegas Line,Tampa Bay Buccaneers -4.0,18.0,2023,260
Over/Under,37.0 (under),18.0,2023,260
