Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Nick Mullens,MIN,2,8,0,6,18.0,2023,262
Ty Chandler,MIN,12,69,0,19,18.0,2023,262
Alexander Mattison,MIN,7,24,0,11,18.0,2023,262
Johnny Mundt,MIN,0,0,0,0,18.0,2023,262
Jordan Addison,MIN,0,0,0,0,18.0,2023,262
Josh Oliver,MIN,0,0,0,0,18.0,2023,262
Nick Muse,MIN,0,0,0,0,18.0,2023,262
K.J. Osborn,MIN,0,0,0,0,18.0,2023,262
Brandon Powell,MIN,0,0,0,0,18.0,2023,262
Justin Jefferson,MIN,1,-12,0,-12,18.0,2023,262
Jared Goff,DET,0,0,0,0,18.0,2023,262
David Montgomery,DET,10,40,1,8,18.0,2023,262
Jahmyr Gibbs,DET,13,30,1,8,18.0,2023,262
Amon-Ra St. Brown,DET,0,0,0,0,18.0,2023,262
Kalif Raymond,DET,0,0,0,0,18.0,2023,262
Josh Reynolds,DET,0,0,0,0,18.0,2023,262
Sam LaPorta,DET,0,0,0,0,18.0,2023,262
Donovan Peoples-Jones,DET,0,0,0,0,18.0,2023,262
James Mitchell,DET,0,0,0,0,18.0,2023,262
Dan Skipper,DET,0,0,0,0,18.0,2023,262
