Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Josey Jewell,DEN,0,0,0,0,0,1.0,9,6,3,0,1,0,0,0,0,18.0,2023,268
Baron Browning,DEN,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,18.0,2023,268
Nik Bonitto,DEN,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0,18.0,2023,268
Alex Singleton,DEN,0,0,0,0,0,0.0,13,5,8,1,0,0,0,0,0,18.0,2023,268
Zach Allen,DEN,0,0,0,0,0,0.0,6,1,5,0,1,0,0,0,0,18.0,2023,268
Fabian Moreau,DEN,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,18.0,2023,268
Patrick Surtain II,DEN,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,18.0,2023,268
D.J. Jones,DEN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,18.0,2023,268
P.J. Locke,DEN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,18.0,2023,268
Ja'Quan McMillian,DEN,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,18.0,2023,268
Mike Purcell,DEN,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,18.0,2023,268
Justin Simmons,DEN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,18.0,2023,268
Jonathon Cooper,DEN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2023,268
Drew Sanders,DEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,268
Mitchell Fraboni,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
Riley Moss,DEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,268
Justin Strnad,DEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
Jarrett Stidham,DEN,0,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,0,18.0,2023,268
Tre'von Moehrig,LVR,1,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,268
Isaiah Pola-Mao,LVR,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,18.0,2023,268
Adam Butler,LVR,0,0,0,0,1,1.0,2,1,1,1,1,0,0,0,0,18.0,2023,268
Maxx Crosby,LVR,0,0,0,0,0,1.0,2,2,0,2,4,0,0,0,0,18.0,2023,268
Malcolm Koonce,LVR,0,0,0,0,0,1.0,2,2,0,2,1,0,0,0,0,18.0,2023,268
Tyree Wilson,LVR,0,0,0,0,0,1.0,1,1,0,1,4,0,0,0,0,18.0,2023,268
Robert Spillane,LVR,0,0,0,0,0,0.0,12,5,7,0,0,0,0,0,0,18.0,2023,268
Divine Deablo,LVR,0,0,0,0,0,0.0,10,6,4,1,0,0,0,0,0,18.0,2023,268
Marcus Epps,LVR,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,18.0,2023,268
Amik Robertson,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,268
Brandon Facyson,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,268
Nate Hobbs,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,268
John Jenkins,LVR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2023,268
DJ Turner,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,268
Curtis Bolton,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
Matthew Butler,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,268
Jakob Johnson,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
Jack Jones,LVR,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
Luke Masterson,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,268
Janarius Robinson,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,268
Jerry Tillery,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,268
