Player,Pos,home_team,team,week,year,game_id
Jalen Hurts,QB,0,Eagles,18.0,2023,270
Kenneth Gainwell,RB,0,Eagles,18.0,2023,270
Quez Watkins,WR,0,Eagles,18.0,2023,270
A.J. Brown,WR,0,Eagles,18.0,2023,270
Jack Stoll,TE,0,Eagles,18.0,2023,270
Dallas Goedert,TE,0,Eagles,18.0,2023,270
Cam Jurgens,OL,0,Eagles,18.0,2023,270
Jordan Mailata,T,0,Eagles,18.0,2023,270
Lane Johnson,T,0,Eagles,18.0,2023,270
Landon Dickerson,G,0,Eagles,18.0,2023,270
Jason Kelce,C,0,Eagles,18.0,2023,270
Josh Sweat,DE,0,Eagles,18.0,2023,270
Milton Williams,DT,0,Eagles,18.0,2023,270
Jordan Davis,DT,0,Eagles,18.0,2023,270
Jalen Carter,DT,0,Eagles,18.0,2023,270
Haason Reddick,OLB,0,Eagles,18.0,2023,270
Nicholas Morrow,LB,0,Eagles,18.0,2023,270
Kelee Ringo,CB,0,Eagles,18.0,2023,270
James Bradberry,CB,0,Eagles,18.0,2023,270
Kevin Byard,S,0,Eagles,18.0,2023,270
Sydney Brown,S,0,Eagles,18.0,2023,270
Reed Blankenship,S,0,Eagles,18.0,2023,270
