Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,1,49ers,18.0,2023,271
Elijah Mitchell,RB,1,49ers,18.0,2023,271
Kyle Juszczyk,FB,1,49ers,18.0,2023,271
Brandon Aiyuk,WR,1,49ers,18.0,2023,271
Deebo Samuel,WR,1,49ers,18.0,2023,271
Charlie Woerner,TE,1,49ers,18.0,2023,271
Aaron Banks,OL,1,49ers,18.0,2023,271
Colton McKivitz,OL,1,49ers,18.0,2023,271
Spencer Burford,OL,1,49ers,18.0,2023,271
Jake Brendel,OL,1,49ers,18.0,2023,271
Trent Williams,T,1,49ers,18.0,2023,271
Javon Hargrave,DL,1,49ers,18.0,2023,271
Clelin Ferrell,DL,1,49ers,18.0,2023,271
Nick Bosa,DL,1,49ers,18.0,2023,271
Javon Kinlaw,DT,1,49ers,18.0,2023,271
Oren Burks,LB,1,49ers,18.0,2023,271
Fred Warner,LB,1,49ers,18.0,2023,271
Isaiah Oliver,CB,1,49ers,18.0,2023,271
Charvarius Ward,CB,1,49ers,18.0,2023,271
Deommodore Lenoir,DB,1,49ers,18.0,2023,271
Tayler Hawkins,S,1,49ers,18.0,2023,271
Logan Ryan,S,1,49ers,18.0,2023,271
