Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jonah Williams,T,64,100%,0,0%,5,17%,1,Bengals,18.0,2023,261
Cordell Volson,G,64,100%,0,0%,5,17%,1,Bengals,18.0,2023,261
Andrei Iosivas,WR,59,92%,0,0%,1,3%,1,Bengals,18.0,2023,261
Ted Karras,C,52,81%,0,0%,5,17%,1,Bengals,18.0,2023,261
Orlando Brown Jr.,T,52,81%,0,0%,5,17%,1,Bengals,18.0,2023,261
Alex Cappa,G,52,81%,0,0%,0,0%,1,Bengals,18.0,2023,261
Jake Browning,QB,52,81%,0,0%,0,0%,1,Bengals,18.0,2023,261
Drew Sample,TE,47,73%,0,0%,9,31%,1,Bengals,18.0,2023,261
Joe Mixon,RB,35,55%,0,0%,0,0%,1,Bengals,18.0,2023,261
Ja'Marr Chase,WR,31,48%,0,0%,0,0%,1,Bengals,18.0,2023,261
Tanner Hudson,TE,30,47%,0,0%,1,3%,1,Bengals,18.0,2023,261
Tyler Boyd,WR,27,42%,0,0%,0,0%,1,Bengals,18.0,2023,261
Trenton Irwin,WR,26,41%,0,0%,1,3%,1,Bengals,18.0,2023,261
Charlie Jones,WR,21,33%,0,0%,7,24%,1,Bengals,18.0,2023,261
Cody Ford,G,19,30%,0,0%,5,17%,1,Bengals,18.0,2023,261
Chase Brown,RB,18,28%,0,0%,20,69%,1,Bengals,18.0,2023,261
Mitchell Wilcox,TE,18,28%,0,0%,14,48%,1,Bengals,18.0,2023,261
Max Scharping,G,12,19%,0,0%,5,17%,1,Bengals,18.0,2023,261
Jackson Carman,T,12,19%,0,0%,0,0%,1,Bengals,18.0,2023,261
A.J. McCarron,QB,12,19%,0,0%,0,0%,1,Bengals,18.0,2023,261
Trayveon Williams,RB,1,2%,0,0%,22,76%,1,Bengals,18.0,2023,261
Daxton Hill,FS,0,0%,53,100%,2,7%,1,Bengals,18.0,2023,261
DJ Turner,CB,0,0%,53,100%,2,7%,1,Bengals,18.0,2023,261
Jordan Battle,SS,0,0%,43,81%,0,0%,1,Bengals,18.0,2023,261
Cam Taylor-Britt,CB,0,0%,33,62%,0,0%,1,Bengals,18.0,2023,261
Logan Wilson,LB,0,0%,33,62%,0,0%,1,Bengals,18.0,2023,261
Mike Hilton,CB,0,0%,33,62%,0,0%,1,Bengals,18.0,2023,261
Zachary Carter,DT,0,0%,32,60%,2,7%,1,Bengals,18.0,2023,261
Myles Murphy,DE,0,0%,32,60%,2,7%,1,Bengals,18.0,2023,261
Germaine Pratt,LB,0,0%,31,58%,0,0%,1,Bengals,18.0,2023,261
Joseph Ossai,DE,0,0%,26,49%,0,0%,1,Bengals,18.0,2023,261
Cameron Sample,DE,0,0%,25,47%,5,17%,1,Bengals,18.0,2023,261
Akeem Davis-Gaither,LB,0,0%,23,43%,24,83%,1,Bengals,18.0,2023,261
Trey Hendrickson,DE,0,0%,23,43%,0,0%,1,Bengals,18.0,2023,261
Jalen Davis,CB,0,0%,22,42%,15,52%,1,Bengals,18.0,2023,261
Josh Tupou,NT,0,0%,22,42%,2,7%,1,Bengals,18.0,2023,261
Jay Tufele,NT,0,0%,21,40%,2,7%,1,Bengals,18.0,2023,261
Sidney Jones,CB,0,0%,20,38%,13,45%,1,Bengals,18.0,2023,261
B.J. Hill,DT,0,0%,19,36%,0,0%,1,Bengals,18.0,2023,261
Markus Bailey,LB,0,0%,15,28%,24,83%,1,Bengals,18.0,2023,261
Sam Hubbard,DE,0,0%,11,21%,0,0%,1,Bengals,18.0,2023,261
Nick Scott,SS,0,0%,8,15%,24,83%,1,Bengals,18.0,2023,261
Joe Bachie,LB,0,0%,5,9%,20,69%,1,Bengals,18.0,2023,261
Devin Harper,LB,0,0%,0,0%,22,76%,1,Bengals,18.0,2023,261
Stanley Morgan Jr.,WR,0,0%,0,0%,22,76%,1,Bengals,18.0,2023,261
Brad Robbins,P,0,0%,0,0%,11,38%,1,Bengals,18.0,2023,261
Evan McPherson,K,0,0%,0,0%,11,38%,1,Bengals,18.0,2023,261
Cal Adomitis,LS,0,0%,0,0%,11,38%,1,Bengals,18.0,2023,261
