Player,Pos,home_team,team,week,year,game_id
Easton Stick,QB,1,Chargers,18.0,2023,269
Austin Ekeler,RB,1,Chargers,18.0,2023,269
Josh Palmer,WR,1,Chargers,18.0,2023,269
Quentin Johnston,WR,1,Chargers,18.0,2023,269
Nick Vannett,TE,1,Chargers,18.0,2023,269
Gerald Everett,TE,1,Chargers,18.0,2023,269
Brenden Jaimes,OL,1,Chargers,18.0,2023,269
Jordan McFadden,OL,1,Chargers,18.0,2023,269
Jamaree Salyer,OL,1,Chargers,18.0,2023,269
Trey Pipkins,T,1,Chargers,18.0,2023,269
Rashawn Slater,T,1,Chargers,18.0,2023,269
Austin Johnson,DL,1,Chargers,18.0,2023,269
Morgan Fox,DL,1,Chargers,18.0,2023,269
Otito Ogbonnia,DT,1,Chargers,18.0,2023,269
Tuli Tuipulotu,OLB,1,Chargers,18.0,2023,269
Khalil Mack,OLB,1,Chargers,18.0,2023,269
Eric Kendricks,LB,1,Chargers,18.0,2023,269
Nick Niemann,LB,1,Chargers,18.0,2023,269
Michael Davis,CB,1,Chargers,18.0,2023,269
Asante Samuel Jr.,CB,1,Chargers,18.0,2023,269
Alohi Gilman,S,1,Chargers,18.0,2023,269
Derwin James,S,1,Chargers,18.0,2023,269
