#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 25,11,5:45,56,Field Goal,1,Colts,18.0,2023,258
2,1,9:06,IND 23,3,1:43,2,Punt,1,Colts,18.0,2023,258
3,1,3:31,IND 14,4,1:02,14,Punt,1,Colts,18.0,2023,258
4,2,14:51,IND 1,5,3:40,21,Punt,1,Colts,18.0,2023,258
5,2,7:51,IND 11,3,1:28,8,Punt,1,Colts,18.0,2023,258
6,2,1:57,IND 25,6,1:22,41,Field Goal,1,Colts,18.0,2023,258
7,2,0:07,IND 34,1,0:07,0,End of Half,1,Colts,18.0,2023,258
8,3,11:46,IND 13,4,1:50,87,Touchdown,1,Colts,18.0,2023,258
9,3,8:58,IND 20,7,3:21,41,Missed FG,1,Colts,18.0,2023,258
10,3,3:39,IND 25,10,5:06,59,Field Goal,1,Colts,18.0,2023,258
11,4,6:20,IND 25,12,5:17,60,Downs,1,Colts,18.0,2023,258
