Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Trevor Lawrence,JAX,0,0,18.0,2023,263
Travis Etienne,JAX,0,0,18.0,2023,263
Tank Bigsby,JAX,0,0,18.0,2023,263
Calvin Ridley,JAX,0,0,18.0,2023,263
Evan Engram,JAX,0,0,18.0,2023,263
Zay Jones,JAX,0,0,18.0,2023,263
Parker Washington,JAX,0,0,18.0,2023,263
Tim Jones,JAX,0,0,18.0,2023,263
D'Ernest Johnson,JAX,0,0,18.0,2023,263
Ryan Tannehill,TEN,0,0,18.0,2023,263
DeAndre Hopkins,TEN,0,0,18.0,2023,263
Derrick Henry,TEN,0,0,18.0,2023,263
Tyjae Spears,TEN,0,0,18.0,2023,263
Chigoziem Okonkwo,TEN,0,0,18.0,2023,263
Chris Moore,TEN,0,0,18.0,2023,263
Kyle Philips,TEN,0,0,18.0,2023,263
Kevin Rader,TEN,0,0,18.0,2023,263
Ty Zentner,TEN,1,0,18.0,2023,263
