Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Fields,CHI,0,0,18.0,2023,265
Khalil Herbert,CHI,0,0,18.0,2023,265
Roschon Johnson,CHI,0,0,18.0,2023,265
D.J. Moore,CHI,0,0,18.0,2023,265
Cole Kmet,CHI,0,0,18.0,2023,265
Equanimeous St. Brown,CHI,0,0,18.0,2023,265
Tyler Scott,CHI,0,0,18.0,2023,265
Robert Tonyan,CHI,0,0,18.0,2023,265
Jordan Love,GNB,1,1,18.0,2023,265
Aaron Jones,GNB,0,0,18.0,2023,265
Bo Melton,GNB,0,0,18.0,2023,265
Jayden Reed,GNB,0,0,18.0,2023,265
Dontayvion Wicks,GNB,0,0,18.0,2023,265
Tucker Kraft,GNB,0,0,18.0,2023,265
Luke Musgrave,GNB,0,0,18.0,2023,265
Malik Heath,GNB,0,0,18.0,2023,265
Romeo Doubs,GNB,0,0,18.0,2023,265
