Player,Pos,home_team,team,week,year,game_id
Aidan O'Connell,QB,1,Raiders,15.0,2023,209
Zamir White,RB,1,Raiders,15.0,2023,209
Jakob Johnson,FB,1,Raiders,15.0,2023,209
Davante Adams,WR,1,Raiders,15.0,2023,209
Jakobi Meyers,WR,1,Raiders,15.0,2023,209
Michael Mayer,TE,1,Raiders,15.0,2023,209
Jermaine Eluemunor,OL,1,Raiders,15.0,2023,209
Thayer Munford,T,1,Raiders,15.0,2023,209
Greg Van Roten,G,1,Raiders,15.0,2023,209
Dylan Parham,G,1,Raiders,15.0,2023,209
Jordan Meredith,G,1,Raiders,15.0,2023,209
Maxx Crosby,DE,1,Raiders,15.0,2023,209
Janarius Robinson,DE,1,Raiders,15.0,2023,209
Bilal Nichols,DT,1,Raiders,15.0,2023,209
John Jenkins,DT,1,Raiders,15.0,2023,209
Jerry Tillery,DT,1,Raiders,15.0,2023,209
Robert Spillane,LB,1,Raiders,15.0,2023,209
Divine Deablo,LB,1,Raiders,15.0,2023,209
Amik Robertson,CB,1,Raiders,15.0,2023,209
Nate Hobbs,CB,1,Raiders,15.0,2023,209
Tre'von Moehrig,S,1,Raiders,15.0,2023,209
Marcus Epps,S,1,Raiders,15.0,2023,209
