Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Brock Purdy,SFO,16,25,242,4,0,0,0,41,135.3,15.0,2023,220
Sam Darnold,SFO,2,3,20,0,0,0,0,17,85.4,15.0,2023,220
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
George Kittle,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Ronnie Bell,SFO,0,0,0,0,0,0,0,0,,15.0,2023,220
Kyler Murray,ARI,26,39,211,1,2,3,9,38,67.4,15.0,2023,220
James Conner,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Michael Carter,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Trey McBride,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Geoff Swaim,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Zach Pascal,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Clayton Tune,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,15.0,2023,220
