Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Justin Jefferson,MIN,10,7,84,0,5.0,75,10.7,9,1.3,12.8,0,,0,0.0,1,55.8,15.0,2023,210
Jordan Addison,MIN,6,6,111,2,5.0,53,8.8,58,9.7,8.8,0,,0,0.0,0,158.3,15.0,2023,210
T.J. Hockenson,MIN,7,6,63,0,3.0,43,7.2,20,3.3,7.0,0,,0,0.0,0,104.2,15.0,2023,210
Ty Chandler,MIN,4,3,25,0,1.0,-9,-3.0,34,11.3,-2.0,0,,0,0.0,0,90.6,15.0,2023,210
Josh Oliver,MIN,2,2,14,0,1.0,4,2.0,10,5.0,2.0,0,,0,0.0,0,95.8,15.0,2023,210
Johnny Mundt,MIN,1,1,3,0,1.0,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2,15.0,2023,210
K.J. Osborn,MIN,2,1,3,0,,-1,-1.0,4,4.0,9.5,0,,0,0.0,0,56.2,15.0,2023,210
Tanner Hudson,CIN,5,5,49,0,4.0,36,7.2,13,2.6,7.2,0,,0,0.0,0,107.5,15.0,2023,210
Ja'Marr Chase,CIN,4,4,64,0,3.0,55,13.8,9,2.3,13.8,0,,0,0.0,0,118.7,15.0,2023,210
Tee Higgins,CIN,8,4,61,2,4.0,58,14.5,3,0.8,20.6,0,,1,12.5,0,115.1,15.0,2023,210
Chase Brown,CIN,3,3,28,0,1.0,-6,-2.0,34,11.3,-2.0,0,,0,0.0,0,105.6,15.0,2023,210
Joe Mixon,CIN,3,3,14,0,0.0,-3,-1.0,17,5.7,-1.0,0,,0,0.0,0,86.1,15.0,2023,210
Tyler Boyd,CIN,5,2,53,0,2.0,20,10.0,33,16.5,2.6,0,,0,0.0,0,79.6,15.0,2023,210
Mitchell Wilcox,CIN,2,2,20,0,1.0,5,2.5,15,7.5,2.5,0,,0,0.0,0,108.3,15.0,2023,210
Irv Smith Jr.,CIN,3,2,18,0,1.0,10,5.0,8,4.0,9.3,0,,0,0.0,1,43.1,15.0,2023,210
Charlie Jones,CIN,3,2,10,0,,-4,-2.0,14,7.0,14.0,0,,0,0.0,0,71.5,15.0,2023,210
Andrei Iosivas,CIN,2,1,5,0,1.0,-4,-4.0,9,9.0,0.5,0,,0,0.0,0,56.2,15.0,2023,210
Trayveon Williams,CIN,1,1,2,0,,-3,-3.0,5,5.0,-3.0,0,,0,0.0,0,79.2,15.0,2023,210
Drew Sample,CIN,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6,15.0,2023,210
