Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
John Simpson,G,70,100%,0,0%,5,23%,0,Ravens,15.0,2023,223
Kevin Zeitler,G,70,100%,0,0%,5,23%,0,Ravens,15.0,2023,223
Tyler Linderbaum,C,70,100%,0,0%,0,0%,0,Ravens,15.0,2023,223
Lamar Jackson,QB,70,100%,0,0%,0,0%,0,Ravens,15.0,2023,223
Zay Flowers,WR,59,84%,0,0%,0,0%,0,Ravens,15.0,2023,223
Isaiah Likely,TE,52,74%,0,0%,1,5%,0,Ravens,15.0,2023,223
Ronnie Stanley,T,48,69%,0,0%,0,0%,0,Ravens,15.0,2023,223
Odell Beckham Jr.,WR,38,54%,0,0%,0,0%,0,Ravens,15.0,2023,223
Patrick Ricard,FB,37,53%,0,0%,2,9%,0,Ravens,15.0,2023,223
Morgan Moses,T,36,51%,0,0%,0,0%,0,Ravens,15.0,2023,223
Daniel Faalele,T,34,49%,0,0%,5,23%,0,Ravens,15.0,2023,223
Rashod Bateman,WR,31,44%,0,0%,0,0%,0,Ravens,15.0,2023,223
Gus Edwards,RB,28,40%,0,0%,0,0%,0,Ravens,15.0,2023,223
Nelson Agholor,WR,28,40%,0,0%,0,0%,0,Ravens,15.0,2023,223
Charlie Kolar,TE,25,36%,0,0%,10,45%,0,Ravens,15.0,2023,223
Keaton Mitchell,RB,25,36%,0,0%,3,14%,0,Ravens,15.0,2023,223
Patrick Mekari,G,22,31%,0,0%,3,14%,0,Ravens,15.0,2023,223
Justice Hill,RB,18,26%,0,0%,5,23%,0,Ravens,15.0,2023,223
Ben Cleveland,G,6,9%,0,0%,5,23%,0,Ravens,15.0,2023,223
Tylan Wallace,WR,3,4%,0,0%,10,45%,0,Ravens,15.0,2023,223
Brandon Stephens,FS,0,0%,62,100%,6,27%,0,Ravens,15.0,2023,223
Roquan Smith,LB,0,0%,62,100%,0,0%,0,Ravens,15.0,2023,223
Marlon Humphrey,CB,0,0%,62,100%,0,0%,0,Ravens,15.0,2023,223
Kyle Hamilton,SS,0,0%,62,100%,0,0%,0,Ravens,15.0,2023,223
Patrick Queen,LB,0,0%,62,100%,0,0%,0,Ravens,15.0,2023,223
Geno Stone,SS,0,0%,48,77%,9,41%,0,Ravens,15.0,2023,223
Nnamdi Madubuike,DT,0,0%,44,71%,4,18%,0,Ravens,15.0,2023,223
Jadeveon Clowney,LB,0,0%,41,66%,0,0%,0,Ravens,15.0,2023,223
Kyle Van Noy,LB,0,0%,38,61%,0,0%,0,Ravens,15.0,2023,223
Marcus Williams,FS,0,0%,35,56%,0,0%,0,Ravens,15.0,2023,223
Odafe Oweh,LB,0,0%,34,55%,0,0%,0,Ravens,15.0,2023,223
Michael Pierce,NT,0,0%,28,45%,0,0%,0,Ravens,15.0,2023,223
Arthur Maulet,CB,0,0%,26,42%,10,45%,0,Ravens,15.0,2023,223
Travis Jones,DT,0,0%,25,40%,9,41%,0,Ravens,15.0,2023,223
Broderick Washington Jr.,DE,0,0%,19,31%,6,27%,0,Ravens,15.0,2023,223
Brent Urban,DE,0,0%,12,19%,4,18%,0,Ravens,15.0,2023,223
Malik Harrison,LB,0,0%,9,15%,17,77%,0,Ravens,15.0,2023,223
Tavius Robinson,LB,0,0%,7,11%,10,45%,0,Ravens,15.0,2023,223
Jalyn Armour-Davis,CB,0,0%,6,10%,17,77%,0,Ravens,15.0,2023,223
Del'Shawn Phillips,LB,0,0%,0,0%,17,77%,0,Ravens,15.0,2023,223
Daryl Worley,FS,0,0%,0,0%,17,77%,0,Ravens,15.0,2023,223
Trenton Simpson,LB,0,0%,0,0%,13,59%,0,Ravens,15.0,2023,223
Jeremiah Moon,LB,0,0%,0,0%,13,59%,0,Ravens,15.0,2023,223
Justin Tucker,K,0,0%,0,0%,11,50%,0,Ravens,15.0,2023,223
Ronald Darby,CB,0,0%,0,0%,9,41%,0,Ravens,15.0,2023,223
Jordan Stout,P,0,0%,0,0%,8,36%,0,Ravens,15.0,2023,223
Tyler Ott,LS,0,0%,0,0%,8,36%,0,Ravens,15.0,2023,223
