Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Fields,CHI,0,0,0,0,0,15.0,2023,214
Roschon Johnson,CHI,6,4,24,0,12,15.0,2023,214
Velus Jones Jr.,CHI,0,0,0,0,0,15.0,2023,214
Khalil Herbert,CHI,1,1,4,0,4,15.0,2023,214
D.J. Moore,CHI,8,4,52,0,27,15.0,2023,214
Cole Kmet,CHI,7,5,23,1,8,15.0,2023,214
Darnell Mooney,CHI,8,2,14,0,9,15.0,2023,214
Robert Tonyan,CHI,1,0,0,0,0,15.0,2023,214
Tyler Scott,CHI,4,3,49,0,30,15.0,2023,214
D'Onta Foreman,CHI,0,0,0,0,0,15.0,2023,214
Joe Flacco,CLE,0,0,0,0,0,15.0,2023,214
Dorian Thompson-Robinson,CLE,0,0,0,0,0,15.0,2023,214
Jerome Ford,CLE,5,4,11,0,5,15.0,2023,214
Kareem Hunt,CLE,1,1,12,0,12,15.0,2023,214
Pierre Strong,CLE,2,2,9,0,7,15.0,2023,214
Amari Cooper,CLE,8,4,109,1,51,15.0,2023,214
David Njoku,CLE,14,10,104,1,34,15.0,2023,214
Marquise Goodwin,CLE,1,1,57,0,57,15.0,2023,214
Cedric Tillman,CLE,8,4,52,0,19,15.0,2023,214
Elijah Moore,CLE,3,2,17,0,11,15.0,2023,214
Jordan Akins,CLE,1,1,8,0,8,15.0,2023,214
Harrison Bryant,CLE,1,0,0,0,0,15.0,2023,214
