Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,-3.0,-20.51,-12.96,-6.84,-2.15,20.66,10.92,9.48,20.45,-3.15,-1.69,3.05,4.35,-8.75,-0.11,15.0,2023,214
Browns,3.0,-20.66,-10.92,-9.48,-20.45,20.51,12.96,6.84,2.15,3.15,-3.05,1.69,8.75,-4.35,0.11,15.0,2023,214
