Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Baker Mayfield,TAM,0,0,0,0,0,15.0,2023,215
Rachaad White,TAM,2,2,50,1,26,15.0,2023,215
Chase Edmonds,TAM,0,0,0,0,0,15.0,2023,215
Chris Godwin,TAM,12,10,155,0,25,15.0,2023,215
David Moore,TAM,2,2,68,1,52,15.0,2023,215
Mike Evans,TAM,6,4,57,1,19,15.0,2023,215
Cade Otton,TAM,2,2,44,0,22,15.0,2023,215
Trey Palmer,TAM,2,1,5,0,5,15.0,2023,215
Ko Kieft,TAM,1,1,2,1,2,15.0,2023,215
Deven Thompkins,TAM,0,0,0,0,0,15.0,2023,215
Jordan Love,GNB,0,0,0,0,0,15.0,2023,215
Aaron Jones,GNB,4,4,16,0,5,15.0,2023,215
Patrick Taylor,GNB,2,2,-4,0,-1,15.0,2023,215
Dontayvion Wicks,GNB,7,6,97,0,22,15.0,2023,215
Tucker Kraft,GNB,6,4,57,1,36,15.0,2023,215
Jayden Reed,GNB,8,6,52,1,20,15.0,2023,215
Romeo Doubs,GNB,3,3,30,0,12,15.0,2023,215
Malik Heath,GNB,3,3,29,0,15,15.0,2023,215
Bo Melton,GNB,2,1,7,0,7,15.0,2023,215
Ben Sims,GNB,1,0,0,0,0,15.0,2023,215
Kenyan Drake,GNB,0,0,0,0,0,15.0,2023,215
