Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,1,Bills,15.0,2023,222
James Cook,RB,1,Bills,15.0,2023,222
Gabriel Davis,WR,1,Bills,15.0,2023,222
Stefon Diggs,WR,1,Bills,15.0,2023,222
Khalil Shakir,WR,1,Bills,15.0,2023,222
Dawson Knox,TE,1,Bills,15.0,2023,222
Spencer Brown,T,1,Bills,15.0,2023,222
Dion Dawkins,T,1,Bills,15.0,2023,222
O'Cyrus Torrence,G,1,Bills,15.0,2023,222
Connor McGovern,G,1,Bills,15.0,2023,222
Mitch Morse,C,1,Bills,15.0,2023,222
Leonard Floyd,DE,1,Bills,15.0,2023,222
Gregory Rousseau,DE,1,Bills,15.0,2023,222
Ed Oliver,DT,1,Bills,15.0,2023,222
Jordan Phillips,DT,1,Bills,15.0,2023,222
Tyrel Dodson,LB,1,Bills,15.0,2023,222
Terrel Bernard,LB,1,Bills,15.0,2023,222
Taron Johnson,CB,1,Bills,15.0,2023,222
Rasul Douglas,CB,1,Bills,15.0,2023,222
Christian Benford,CB,1,Bills,15.0,2023,222
Taylor Rapp,S,1,Bills,15.0,2023,222
Jordan Poyer,S,1,Bills,15.0,2023,222
